entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,EquityTransfersToReserves
30548396,2015-01-01,2015-12-31,c176,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",150467.0,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,-580413.0,647947.0,Statsautoriseret revisor,898345.0,-4314532.0,5842704.0,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,113349.0,-308132.0,Skive,372820.0,2015-01-01,2015-12-31,489160.0,639627.0,947759.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,122856.0,-150467.0,ErklÃ¦ring om udvidet gennemgang,3705507.0,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2015-01-01,2015-12-31,c179,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2015-01-01,2015-12-31,c197,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,489160.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2015-12-31,2015-12-31,c173,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,7382374.0,817.0,250000.0,125000.0,191042.0,841501.0,3773872.0,171429.0,171429.0,20000.0,7382374.0,6355607.0,3069419.0,6600.0,3069419.0,3951901.0,13.0,6600.0,1483613.0,3773872.0,0.0,185266.0,185266.0,20000.0,318297.0,398204.0,1000908.0,3286188.0,0.0,0.0,3409656.0,46806.0,801667.0,2921808.0,,,,,,,,
30548396,2016-01-01,2016-01-01,c228,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2016-01-01,2016-01-01,c231,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,398204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2016-01-01,2016-01-01,c255,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,318297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2016-01-01,2016-01-01,c259,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548396,2016-01-01,2016-01-01,c355,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28571.0,200000.0,,,,,,
30548396,2016-01-01,2016-01-01,c455,,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJhL2NhLzQxL2YyZGUtNDc1My1iY2I4LTk2MzMzNjhiNjI2Mw.pdf,http://regnskaber.virk.dk/69384503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2YzL2UxL2Q1LzZjMjAtNGI3NC04ZTM4LWZhNTUzYzZhMTMyNQ.xml,true,1444514.0,Skive,7800.0,"1 U, 5. sal",Asylgade,SpÃ¸ttrup,7860.0,"24, Lem",Vesterbrogade,7800 Skive,Ulvevej 16,DK-7800 Skive,"Asylgade 1 U, 5. sal",,28571.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-17,2007-06-20,2017-01-27,,647947.0,Statsautoriseret revisor,898345.0,,,20222670.0,30548396.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skive AnlÃ¦g og EntreprenÃ¸r ApS.,208427.0,Ãrsrapport,908900.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas BaagÃ¸e,Michael Haldborg Nielsen,Michael Haldborg Nielsen,Sparekassen Vendsyssel A/S,Skive AnlÃ¦g og EntreprenÃ¸r ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skive,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,false,2017-01-17,Skive,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23436563,indberetninger-20180424,2.5117006,30548396.0,,2018-03-27T13:14:56.933Z,2017-01-31T08:26:48.071Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-75-HL,2017-01-31T08:26:48.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158600.0,4932472.0,,,,
