entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32474128,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,270478.0,581388.0,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,105.0,10059.0,Holstebro,2014-01-01,2014-12-31,274777.0,320864.0,310910.0,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,46087.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,,
32474128,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,274777.0,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,,
32474128,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,2120247.0,2110633.0,138889.0,2120247.0,488659.0,2120247.0,1631588.0,974426.0,9614.0,349770.0,1631588.0,9614.0,40087.0,617075.0,,
32474128,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,488659.0,,,,,,,,,,,
32474128,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,138889.0,,,,,,,,,,,
32474128,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,349770.0,,,,,,,,,,,
32474128,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,200300.0,1688357.0,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,10215.0,487.0,Holstebro,2014-01-01,2014-12-31,1128437.0,1478329.0,1488057.0,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,349892.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,,
32474128,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald
32474128,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,1128437.0,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,,
32474128,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZlL2FlLzA5LzAyNjYtNDc0NC1hNDdlLTU4MzdiZjkxNWM4Nw.xhtml,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzQ5LzAxLzkzYjctNGJmYi05NTYyLTZlOGZkODg2NzcxNw.pdf,http://regnskaber.virk.dk/82147423/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2E4LzljL2YxL2I4YmItNGExYS04YjRjLTk2MTE3NzhlYzQ1Zg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Kolding,6000.0,5.0,Jernbanegade,Kolding,6000.0,51.0,Carl Plougs Vej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i SalmonJunkies ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-26,2016-05-28,registreret revisor,,,32474128.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Steffen Juhl,Steffen Juhl,Jyske Bank,SALMONJUNKIES ApS,Revisionsfirmaet Iversen & Hald,,,Holstebro,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-26,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22481311,indberetninger-20180424,2.595549,32474128.0,,2018-03-29T07:04:03.888Z,2016-05-30T08:06:22.273Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-72-HW,2016-05-30T08:06:22.511Z,,,,,,,,,,,,,,,,
