entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32769268,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,1626.0,-27350.0,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,-2469906.0,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",9226.0,354626.0,0.0,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,-2135234.0,-2153482.0,-28976.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,-18248.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,-99800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,2235034.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,2135234.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2014-12-31,2014-12-31,ID_18,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,5388090.0,13565.0,1237289.0,142054.0,3444434.0,5388090.0,171406.0,0.0,5246036.0,1889614.0,199747.0,0.0,5246036.0,3156675.0,171406.0,0.0,99800.0,1772250.0,1772250.0,2107345.0,171406.0,0.0,128489.0,108601.0,0.0,19888.0,
32769268,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,1224764.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32769268,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2VjL2YyLzI5M2EtNDdiNS1iNDBjLTg1YWQ0NjMwMGMwNQ.pdf,http://regnskaber.virk.dk/86296723/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk4L2MyLzY3L2EyZmEtNDI2NS1iN2EwLWM1NjJhNzE3Yzg5Yg.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i C-LEHMANN HOLDING APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-22,2010-02-05,2016-06-22,,,32769268.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for C-LEHMANN HOLDING APS.,,Ãrsrapport,Claus Lehmann Nielsen,Spar Nord Bank A/S,C-LEHMANN HOLDING APS,"ATTIRI , Statsautoriseret Revisionsaktieselskab",,,,"Lystrup, den 22-06-2016",2014-01-01,2014-12-31,1224764.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-22,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22774571,indberetninger-20180424,2.5124211,32769268.0,,2018-03-29T14:31:18.870Z,2016-06-24T14:56:04.325Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-41-MB,2016-06-24T14:56:04.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
