entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ValueAdjustmentsOfEquity,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
19190102,2013-07-01,2014-06-30,c58,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,2525.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",85471.0,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,55130.0,27816.0,30341.0,85471.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,2525.0,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
19190102,2013-07-01,2014-06-30,c74,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,27816.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
19190102,2014-06-30,2014-06-30,c75,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,3050000.0,200000.0,50000.0,809034.0,3050000.0,3050000.0,1993043.0,772852.0,722852.0,3050000.0,1104728.0,3050000.0,247923.0,247923.0,-855026.0,1464060.0,1220191.0,62054.0,53409.0,,,,,,,,
19190102,2014-07-01,2014-07-01,c114,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
19190102,2014-07-01,2014-07-01,c120,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,1464060.0,,,,,,,,,,,,,,,,,,,,,,,
19190102,2014-07-01,2014-07-01,c132,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,-855026.0,,,,,,,,,,,,,,,,,,,,,,,
19190102,2014-07-01,2014-07-01,c237,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,722852.0,,,,,,,,,,,,,,,,,,,
19190102,2014-07-01,2014-07-01,c370,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,,,,,,,,,,,,,1877000.0,1173000.0,,,,,,
19190102,2014-07-01,2014-07-01,c772,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,
19190102,2014-07-01,2015-06-30,c105,,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzIwLzkwLzljYzItNGYxMC04ZDEyLWI4ZTE3ODc1OWMwOQ.pdf,http://regnskaber.virk.dk/20109191/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzEzLzA1L2I2Lzc5MDAtNGI4MS04MWU4LTcwMWY1MGM4ODk1Mg.xml,Danmark,DK,Frederiksberg,2000.0,"24, 2.",Nimbusparken,Danmark,DK,Charlottenlund,2920.0,25.0,HÃ¸stvej,2000 Frederiksberg,"Nimbusparken 24, 2.",Til kapitalejeren i HHC Consult ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-02-17,1996-03-01,2016-02-17,"Finansielle indtÃ¦gter og omkostninger indeholder renter, kursgevinster og -tab vedrÃ¸rende vÃ¦rdipapirer, gÃ¦ld og transaktioner i fremmed valuta, amortisering af finansielle aktiver og forpligtelser samt tillÃ¦g og godtgÃ¸relser under acontoskatteordningen mv.",,35257691.0,19190102.0,35257691.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for HHC Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Henrik Christiansen,Hans Henrik Christiansen,HHC Consult ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2015-06-30,2014-07-01,2016-02-17,Frederiksberg,,33451000.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22246233,indberetninger-20180424,2.5118449000000003,19190102.0,,2018-03-28T19:50:50.914Z,2016-04-19T08:17:14.399Z,regnskab,0.0,,2015-06-30,2014-07-01,X16-AQ-90-JU,2016-04-19T08:17:14.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
