entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
70903512,2013-05-01,2014-04-30,c3,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,0.0,Statsautoriseret revisor,0.0,19728.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,0.0,Gentofte,2013-05-01,2014-04-30,19728.0,19728.0,19728.0,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2013-05-01,2014-04-30,c5,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,0.0,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2013-05-01,2014-04-30,c7,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,19728.0,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2014-04-30,2014-04-30,c9,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,17810.0,17810.0,125000.0,17810.0,-66776.0,17810.0,84586.0,84586.0,0.0,-191776.0,84586.0,0.0
70903512,2014-05-01,2015-04-30,c0,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,0.0,Statsautoriseret revisor,0.0,-7315.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,0.0,Gentofte,2013-05-01,2014-04-30,-7315.0,-7315.0,-7315.0,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2014-05-01,2015-04-30,c1,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2014-05-01,2015-04-30,c2,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2014-05-01,2015-04-30,c4,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,0.0,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2014-05-01,2015-04-30,c6,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,-7315.0,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,,,,,,,,,,,,
70903512,2015-04-30,2015-04-30,c8,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzUzLzFjLzM1LzJmMGItNDUyOS1hZWI3LWJkMTE5ZjEwYTkzYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzViL2U0L2QzL2QzMmYtNGYyNC04NzkwLWNjMzM5NGQ0Njk2YQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U2Lzk1L2ExLzc2LzJiYmQtNDI3MC04NjdiLTIxYjBiZTBiMGFhMA.xml,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-09-30,2015-09-30,,Statsautoriseret revisor,,,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision/Michael Bo Andersen,,Gentofte,2013-05-01,2014-04-30,,,,0.0,2015-04-30,2014-05-01,2015-09-30,Kgs. Lyngby,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21499172,indberetninger-20180424,2.5927877,70903512,,2018-03-30T08:29:30.260Z,2015-10-07T15:17:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-38-AJ,2015-10-07T15:17:42.662Z,10496.0,10496.0,125000.0,10496.0,-74090.0,10496.0,84586.0,84586.0,0.0,-199090.0,84586.0,0.0
