entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
70903512,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,0.0,Statsautoriseret revisor,pkconsult@adr.dk,0.0,80340.0,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,22.0,Gentofte,2016-05-01,2017-04-30,62649.0,80318.0,80340.0,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,17669.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,,,,,,,,,,,,,,
70903512,2016-05-01,2017-04-30,c6,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,32862.0,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,,,,,,,,,,,,,,
70903512,2016-05-01,2017-04-30,c8,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,29787.0,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,,,,,,,,,,,,,,
70903512,2017-04-30,2017-04-30,c10,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,182146.0,182146.0,125000.0,182146.0,157862.0,182146.0,24284.0,17998.0,0.0,32862.0,0.0,24284.0,0.0,6286.0,0.0,,,
70903512,2017-05-01,2017-05-01,c11,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,125000.0,,,,,,,,,,,,,
70903512,2017-05-01,2017-05-01,c12,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,0.0,,,,,,,,,,,,,
70903512,2017-05-01,2017-05-01,c13,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,32862.0,,,,,,,,,,,,,
70903512,2017-05-01,2017-05-01,c14,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,157862.0,,,,,,,,,,,,,
70903512,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,0.0,Statsautoriseret revisor,pkconsult@adr.dk,0.0,59610.0,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,139.0,Gentofte,2016-05-01,2017-04-30,46029.0,59471.0,59610.0,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,13442.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,,,,,,,,,,,,32862.0,,
70903512,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2JkL2ZlLzBlL2ZkNjctNGFmMS1iZmM2LTA1MTIyMTE3YTIzMA.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2VmL2ZhLzkyLzk5ZTItNGEyYi05NjVlLWQ0ODVjMjZjYzQ4OA.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2Y2L2ZhLzIxLzQyZTItNDY0Zi1hNjhmLWQ2MjI5NTM5ZGMwMQ.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800 Lyngby,"Lyngby Hovedgade 54 Am 1, sal",Til aktionÃ¦rerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-27,2018-09-30,,Statsautoriseret revisor,pkconsult@adr.dk,,,70903512.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,P.K. CONSULT ApS,Michael Bo Andersen/MBA Revision ApS,,Gentofte,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-27,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26173257,indberetninger-20180424,2.5949414,70903512,AWY984sP5OzuYdPkE8KS,2018-10-04T07:22:03.034Z,2018-10-04T07:21:00.212Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-80-UD,2018-10-04T07:21:00.679Z,,,,,,,,,,,,,,,,,33150482.0,MBA STATSAUTORISERET REVISIONSANPARTSSELSKAB
