entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
70903512,2015-05-01,2016-04-30,c3,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,0.0,Statsautoriseret revisor,pkconsult@adr.dk,0.0,159534.0,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,1613.0,Gentofte,2015-05-01,2016-04-30,169303.0,157921.0,159534.0,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,-11382.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
70903512,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,0.0,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
70903512,2015-05-01,2016-04-30,c7,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,169303.0,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
70903512,2016-04-30,2016-04-30,c9,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,495061.0,419804.0,125000.0,495061.0,11382.0,95213.0,495061.0,399848.0,399848.0,1250.0,-29787.0,399848.0,75257.0,0.0,62625.0
70903512,2016-05-01,2016-05-01,c10,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,125000.0,,,,,,,,,
70903512,2016-05-01,2016-05-01,c11,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,-29787.0,,,,,,,,,
70903512,2016-05-01,2016-05-01,c12,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,95213.0,,,,,,,,,
70903512,2016-05-01,2017-04-30,c0,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,0.0,Statsautoriseret revisor,pkconsult@adr.dk,0.0,80340.0,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,22.0,Gentofte,2015-05-01,2016-04-30,62649.0,80318.0,80340.0,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,17669.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
70903512,2016-05-01,2017-04-30,c1,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
70903512,2016-05-01,2017-04-30,c13,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2NlL2ZlL2ExLzA5ZGItNDQ5ZC04NWU4LTQzZjY4NDRmNjNmYw.xhtml,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZlL2YyLzUwL2Q2MTMtNDI3YS1iZmYzLTkwODdhNTFiODZiZQ.pdf,http://regnskaber.virk.dk/21530907/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E3LzRlLzE4LzI2MTUtNDA5Mi04NjU4LTFiM2M2OTJmMmE0ZQ.xml,true,Gentofte,2820.0,6.0,BrÃ¸dhÃ¸j,2800.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i P.K. Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-07,2017-08-07,,Statsautoriseret revisor,pkconsult@adr.dk,,,33150482.0,70903512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Peter Koefoed,Peter Reimesch Koefoed,MBA Statsautoriseret Revisionsanpartsselskab,P.K. CONSULT ApS,MBA Revision / Michael Bo Andersen,,Gentofte,2015-05-01,2016-04-30,29787.0,,,32862.0,2017-04-30,2016-05-01,false,false,2017-08-07,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409625,indberetninger-20180424,2.595549,70903512,,2018-03-27T13:08:29.141Z,2017-08-14T14:15:43.345Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-51-YR,2017-08-14T14:15:43.605Z,,,,,,,,,,,,,,,
