entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
35046518,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_10,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_2,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_3,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,Viggo Madsen
35046518,2014-10-01,2015-09-30,ID_4,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_5,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_6,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_7,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
35046518,2014-10-01,2015-09-30,ID_8,,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiLzA2LzMzLzc5MDctNDQ4YS05ZDZkLWRkZDVjZWE4OWNjMA.pdf,http://regnskaber.virk.dk/81564053/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc2L2ViLzdhLzEwYWYtNGFiOC1iOTRiLTRlMGQ1MjY4Y2QyNA.xml,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i FH Maskinudlejning ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-17,2016-02-18,0.0,35046518.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for FH Maskinudlejning ApS.,Ãrsrapport,0.0,Viggo Madsen,FH Maskinudlejning ApS,"LDM Revision, Registreret Revisionsanpartsselskab","SjÃ¸rring, den 17. februar 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"787, Thisted",2015-09-30,2014-10-01,2016-02-17,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22024512,indberetninger-20180424,2.5117056,35046518.0,,2018-03-28T22:09:43.986Z,2016-02-25T11:27:44.947Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-92-MQ,2016-02-25T11:27:45.075Z,
