entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
36686553,2017-04-01,2018-03-31,c2,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,27975.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,644818.0,689689.0,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,18761.0,0.0,Torslunde,2017-04-01,2018-03-31,27175.0,-1865.0,16896.0,2019-03-31,2018-04-01,false,-29040.0,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c4,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,0.0,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c6,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,27175.0,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
36686553,2018-03-31,2018-03-31,c8,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,455192.0,74292.0,50000.0,372292.0,10000.0,-291228.0,72900.0,0.0,455192.0,746420.0,10000.0,0.0,82900.0,629748.0,48000.0,72900.0,0.0,0.0,0.0,-341228.0,746420.0,298000.0,0.0,116672.0,250000.0
36686553,2018-04-01,2018-04-01,c10,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,-341228.0,,,,,,,,,,,,,,,,,,,
36686553,2018-04-01,2018-04-01,c11,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,-291228.0,,,,,,,,,,,,,,,,,,,
36686553,2018-04-01,2018-04-01,c9,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,50000.0,,,,,,,,,,,,,,,,,,,
36686553,2018-04-01,2019-03-31,c0,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,58234.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,1774637.0,2616159.0,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,5770.0,0.0,Torslunde,2017-04-01,2018-03-31,669485.0,777518.0,783288.0,2019-03-31,2018-04-01,false,108033.0,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
36686553,2018-04-01,2019-03-31,c1,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
36686553,2018-04-01,2019-03-31,c12,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzYyL2M3LzFkL2UzMzktNGRlYy04MGFjLTRkZTYxMmJlNDhkZQ.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E3LzVkLzc3LzRhODYtNDAwNi1iZmNmLWQ2OTk5NmQxMjczMw.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2VmLzg1LzkxLzlmMmYtNGE2MS04ZThhLWYxMjYwOWI0ZTIxNQ.xml,true,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,6.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-23,2019-09-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har indgÃ¥et forpagtningsaftale pÃ¥ leje af kro med tilhÃ¸rende lokaler med en Ã¥rlig leje pÃ¥ DKK. 96.000 samt leje af erhvervslokaler med en Ã¥rlig leje pÃ¥ DKK. 48.000.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",khetorslunde@gmail.com,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Allan MÃ¸ller,Allan MÃ¸ller,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2017-04-01,2018-03-31,669485.0,,,2019-03-31,2018-04-01,false,,false,false,Ingen bistand,urn:ofk:oid:27846754,indberetninger-20180424,2.5949533,36686553.0,AW1iQ-rnIXJRhhXBN7dh,2019-09-24T07:55:03.105Z,2019-09-24T07:54:40.450Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CW-08-HE,2019-09-24T07:54:40.726Z,,,,,,,,,,,,,,,,,,,,,,,,,
