entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
36686553,2016-04-01,2017-03-31,c2,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,10941.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,1341671.0,1484680.0,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,0.0,0.0,Torslunde,2016-04-01,2017-03-31,103027.0,0.0,132067.0,2018-03-31,2017-04-01,false,false,-29040.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
36686553,2016-04-01,2017-03-31,c4,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,103027.0,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
36686553,2017-03-31,2017-03-31,c6,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,70092.0,38217.0,50000.0,38217.0,0.0,-318403.0,31875.0,70092.0,31875.0,359455.0,0.0,31875.0,0.0,0.0,-368403.0,388495.0,0.0,29040.0,119551.0,0.0
36686553,2017-04-01,2017-04-01,c7,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,50000.0,,,,,,,,,,,,,,
36686553,2017-04-01,2017-04-01,c8,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,-368403.0,,,,,,,,,,,,,,
36686553,2017-04-01,2017-04-01,c9,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,-318403.0,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c0,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,27975.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,644818.0,689689.0,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,18761.0,0.0,Torslunde,2016-04-01,2017-03-31,27175.0,-1865.0,16896.0,2018-03-31,2017-04-01,false,false,-29040.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c1,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c10,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,27175.0,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
36686553,2017-04-01,2018-03-31,c3,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2JmL2Y2LzdlLzg3MDUtNGM3Yi05ZDljLWI3MDY0NjhkYmU5Zg.xhtml,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzE1LzA3LzJmL2Y4MzAtNDhmZi04MDgwLTY1N2Y1MTE2NTU4ZQ.pdf,http://regnskaber.virk.dk/35568663/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkLzc3LzY5LzRjZGEtNDFkZi05Yzc0LTJhODU1ZGQ4NTE0Mg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,Svinninge,4520.0,1.0,Torslunde,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,Regnskabsklasse B,2018-08-19,2018-09-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",kh.entreprise10@yahoo.dk,,,36686553.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,746420.0,10000.0,Allan MÃ¸ller,Allan MÃ¸ller,Danske Bank,KH Entreprise ApS,Henning Nielsen,,,Torslunde,2016-04-01,2017-03-31,27175.0,,,2018-03-31,2017-04-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26090192,indberetninger-20180424,2.59278,36686553.0,AWWp-08q5OzuYdPkEmIf,2018-09-05T13:46:22.770Z,2018-09-05T13:45:42.911Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AW-28-RM,2018-09-05T13:45:43.109Z,,,,,,,,,,,,,,,,,,,,
