entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,NameAndSurnameOfMemberOfSupervisoryBoard
78418117,2012-01-01,2012-01-01,c474,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",244046.0,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2012-01-01,2012-12-31,c123,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,-14021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2012-01-01,2012-12-31,c3,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,-14021.0,18966.0,654082.0,654086.0,10074.0,11792.0,12235.0,13200.0,-18519.0,-18962.0,5172.0,-4498.0,625636.0,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2012-01-01,2012-12-31,c475,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,-14021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",730025.0,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,1387713.0,121800.0,500000.0,1387713.0,249.0,89958.0,981204.0,1387713.0,657688.0,165000.0,514532.0,188502.0,613704.0,230025.0,657688.0,284709.0,6000.0,143156.0,202500.0,,,,,,
78418117,2012-12-31,2012-12-31,c476,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",230025.0,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2013-01-01,2013-01-01,c160,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033924.0,1033924.0,,,,
78418117,2013-01-01,2013-01-01,c199,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",230025.0,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,7879.0,5394.0,708430.0,724222.0,4407.0,429.0,509.0,0.0,10478.0,10398.0,6165.0,2599.0,697858.0,,,,,,,,,,,,,,,,,,,,,,aktionÃ¦ren,2014-01-15,Kolding,
78418117,2013-01-01,2013-12-31,c122,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8vcGRmcy83ODQxODExNztBL1MxMDQwMzY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/71181487/Y3ZyLmRrOi8veGJybHMvWC05RTFEN0Y0RC0yMDE0MDIwN18xMzMxMDZfOTA4.xml,Kolding,6000.0,6000 Kolding,Jupitervej 4,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-01-15,2014-01-15,1985-05-10,2014-02-03,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,32285201.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2013 for Swea Produktion A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Swea Produktion A/S for regnskabsÃ¥ret 1. januar - 31. december 2013.,Ãrsrapport,Peder Nygaard,Lis Lunderskov,Sydbank A/S,Swea Produktion A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding Kommune,2013-12-31,2013-01-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:16911374,indberetninger-20180424,2.5097417999999996,78418117.0,,2018-03-31T19:21:27.319Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.325,2014-02-07T23:00:00.000Z,7879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
