entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,RevaluationsOfInvestmentsOfTheYear
28502001,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,0.0,46774.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",109846.0,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,-42218.0,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,334547.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,116070.0,323071.0,Vejle,2016-10-01,2017-09-30,342710.0,499330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,156620.0,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,52900.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,289810.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,8441931.0,185673.0,125000.0,0.0,8340419.0,8441931.0,101512.0,5814386.0,46740.0,46740.0,5814386.0,5716448.0,97938.0,2432994.0,8017.0,8878.0,52900.0,8162519.0,2432994.0,54772.0,46755.0,8878.0,0.0,,,,,,,
28502001,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,8162519.0,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,52900.0,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2017-10-01,2017-10-01,c554,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,552981.0,5163467.0,,,,,
28502001,2017-10-01,2017-10-01,c563,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,97938.0,,,,,
28502001,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2U0LzUyLzAwLzVlNWMtNDgzZi1iYWQwLWE3NjY0Yzk0YmExMA.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzIxLzM1LzdhL2MyYzQtNDM4My05NDI1LWZiYWI0MzAwN2M4NA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i L BÃ¸rresen Holding ApS,-3152.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",93456.0,2018-11-02,2005-02-28,2019-01-03,Statsautoriseret revisor,-52900.0,-44503.0,20222670.0,28502001.0,20222670.0,mne41302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for L BÃ¸rresen Holding ApS.,397162.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,4815.0,59328.0,Vejle,2016-10-01,2017-09-30,316868.0,407172.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,true,2018-11-02,Aalborg,90304.0,urn:ofk:oid:26533307,indberetninger-20180424,2.5097342,28502001.0,AWgnoggqet7j816DxoUz,2019-01-07T09:26:39.757Z,2019-01-07T09:25:52.781Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AB-18-LK,2019-01-07T09:25:53.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
