entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross
26314038,2016-05-01,2016-05-01,c720,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2016-05-01,2016-05-01,c741,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",159923.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2016-05-01,2017-04-30,c123,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,-48543.0,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,-48543.0,-4165.0,60267.0,0.0,800.0,16689.0,-48543.0,-4165.0,,,,,,,,,,,,,,,,,,
26314038,2016-05-01,2017-04-30,c742,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,-48543.0,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",236380.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,811966.0,424004.0,125000.0,636008.0,811966.0,575586.0,175958.0,175958.0,175958.0,212004.0,575586.0,0.0,111380.0,212004.0,575586.0,0.0,,
26314038,2017-04-30,2017-04-30,c722,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2017-04-30,2017-04-30,c743,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",111380.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26314038,2017-05-01,2017-05-01,c136,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,150589.0,326547.0
26314038,2017-05-01,2017-05-01,c181,,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzgyLzM2L2U0L2UzNWUtNDc5Zi1hYjJmLWZjNTgzN2QwOTZmOA.pdf,http://regnskaber.virk.dk/83041362/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiLzgyLzk0Lzc1YWMtNGJiOS1iNjczLTc3NTQzZWQ0MTRjZg.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle,7100.0,21.0,Kirkegade,SÃ¸borg,2860.0,89.0,Holmevej,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-10-09,2018-10-09,2001-11-01,2018-10-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,32285201.0,26314038.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for AJK Holding ApS.,-8616.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Klaus Langhoff,Klaus Legind Langhoff,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danske Bank,AJK Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",SÃ¸borg,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸borg,2018-04-30,2017-05-01,2018-10-09,Kolding,76 30 18 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190350,indberetninger-20180424,2.5124211,26314038.0,AWZccB8_5OzuYdPkFG5O,2018-10-10T05:26:10.402Z,2018-10-10T05:25:42.924Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-BD-14-CD,2018-10-10T05:25:43.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,
