entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,NameAndSurnameOfMemberOfSupervisoryBoard
34716846,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,5346.0,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,59424.0,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,6521.0,Aarhus,2017-01-01,2017-12-31,47557.0,47557.0,54078.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,0.0,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,,,,
34716846,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,-11867.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,,,,
34716846,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,59424.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,,,,
34716846,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,2443571.0,22176.0,6759000.0,4282.0,2093292.0,2443571.0,350279.0,2398712.0,2398712.0,94608.0,2398712.0,94608.0,18401.0,-4665708.0,255671.0,255671.0,22683.0,,,,
34716846,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,6759000.0,,,,,,,,,,,,,,,,
34716846,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,0.0,,,,,,,,,,,,,,,,
34716846,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,-4665708.0,,,,,,,,,,,,,,,,
34716846,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,4282.0,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,405906.0,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,6938.0,Aarhus,2017-01-01,2017-12-31,394686.0,394686.0,401624.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,0.0,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
34716846,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,-11220.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,,,,
34716846,2018-01-01,2018-12-31,c215,,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzliLzAzLzdkL2UyMDAtNDY1NC04ZTVlLWViMmEzNTM0N2Q0Ng.pdf,http://regnskaber.virk.dk/64861743/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2ViLzYzLzRiLzgwMDEtNDcyZS1hOWQxLTMwMzdkYzlhYWE5Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Lazio,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2012-09-03,2019-05-01,Statsautoriseret revisor,,20222670.0,34716846.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Lazio.,,Ãrsrapport,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,K/S Obton Solenergi Lazio,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,405906.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-30,Aarhus,,Formand,urn:ofk:oid:27086640,indberetninger-20180424,2.5124211,34716846.0,AWqN1QDMRYGX6_YTHcLU,2019-05-06T15:49:16.833Z,2019-05-06T15:48:27.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-87-VP,2019-05-06T15:48:27.715Z,,,,,,,,,,,,,,,,,,,,,
