entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,ReserveForNetRevaluationOfInvestmentAssets,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12342039,2016-09-01,2017-08-31,c10,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,-269186.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2016-09-01,2017-08-31,c12,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,96147.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2016-09-01,2017-08-31,c4,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,-28211.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,48220.0,282579.0,1659802.0,-345109.0,956311.0,50036.0,584904.0,56423.0,622011.0,97031.0,625512.0,2289175.0,125242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2016-09-01,2017-08-31,c6,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,105800.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2016-09-01,2017-08-31,c8,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,39028.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2017-08-31,2017-08-31,c14,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,23511565.0,170000.0,189406.0,14659.0,429848.0,5109796.0,83682.0,22229879.0,23511565.0,16243377.0,2076261.0,1008598.0,929529.0,13343295.0,10837186.0,51200.0,23322159.0,27869.0,1560810.0,174747.0,22313561.0,105800.0,2158392.0,2158392.0,691336.0,3997008.0,145652.0,420102.0,82424.0,2900082.0,492065.0,323605.0,189406.0,21076.0,,
12342039,2017-09-01,2018-08-31,c0,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,204052.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,48220.0,241981.0,982001.0,-76000.0,925798.0,30203.0,579528.0,0.0,0.0,56069.0,635597.0,1953596.0,-147983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2017-09-01,2018-08-31,c1,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71274012.0,REVISIONSCENTRALEN I NÃRRE ALSLEV ApS
12342039,2017-09-01,2018-08-31,c11,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,74435.0,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342039,2017-09-01,2018-08-31,c2,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzhlL2UxL2RkLzgxYTktNGMwZC04MmE1LTBmOWM0Mzc3MGZjMQ.xhtml,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzM2L2RmLzY5LzYzMjQtNDQ1NS1iNTEzLWMwZTNhNjRlZjI1Nw.pdf,http://regnskaber.virk.dk/93024321/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzc0LzZhLzRjLzkwNDMtNDY3MC05YTg1LTg4MTg3YWU5MGJiZg.xml,true,Danmark,DK,NÃ¸rre Alslev,4840.0,3.0,Nr Alslev Langgade,Denmark,DK,NÃ¸rre Alslev,4840.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,23.0,StorstrÃ¸msvej,4840 NÃ¸rre Alslev,Nr Alslev Langgade 3,Til kapitalejeren i M.A.U. Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-02-18,2019-02-18,Registreret revisor,12342039.0,mne487,1002339199.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan HÃ¥konsson,Poul Johnsen,Poul Nielsen Johnsen,MÃ¸ns Bank,M.A.U. EJENDOMME ApS,Jan HÃ¥konsson,Guldborg,2016-09-01,2017-08-31,,2018-08-31,2017-09-01,true,false,2019-02-18,"NÃ¸rre Alslev, den",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26699945,indberetninger-20180424,2.5927877,12342039.0,AWkBGEw1et7j816D4INC,2019-02-18T14:53:32.109Z,2019-02-18T14:52:42.758Z,regnskab,0.0,,2018-08-31,2017-09-01,X19-AJ-14-UE,2019-02-18T14:52:42.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
