entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,Equity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
71028518,2012-10-01,2013-09-30,ID_4,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,30526.0,100476.0,0.0,-60224.0,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",14705.0,38405.0,-126382.0,-167526.0,-191226.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",-41144.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2012-10-01,2013-09-30,ID_6,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,126382.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2012-10-01,2013-09-30,ID_8,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,126382.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_11,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_12,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
71028518,2013-10-01,2014-09-30,ID_2,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,,,0.0,,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,Kim SjÃ¶berg
71028518,2013-10-01,2014-09-30,ID_3,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8vcGRmcy83MTAyODUxODtBcFM0OTE4MjsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/81582017/Y3ZyLmRrOi8veGJybHMvWC00MzM3OEI4NC0yMDE0MTIxMl8xNjQwMzhfNDE0.xml,"5400, Bogense",Vestre Engvej 3,Til den daglige ledelse i KLS Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-12-12,30526.0,70524.0,0.0,-90856.0,71028518.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for KLS Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim SjÃ¶berg,KLS Holding ApS,"Revisionsfirmaet Jan Christiansen, Statsautoriseret Revisionsanpartsselskab",14816.0,37263.0,-131166.0,-169459.0,-191906.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"410, Middelfart",2014-09-30,2013-10-01,2014-11-30,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",-38293.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14104579,indberetninger-20180424,2.5118406,71028518.0,,2018-04-01T04:49:38.498Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-379.349,2014-12-12T23:00:00.000Z,
