entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
87377628,2017-05-01,2018-04-30,ID_11,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,-521058.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2017-05-01,2018-04-30,ID_6,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2017-05-01,2018-04-30,ID_7,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,-21058.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,297000.0,-31872.0,312156.0,10298.0,20.0,-26994.0,-328872.0,-5936.0,,,,,,,,,,,,,,,,,,,
87377628,2017-05-01,2018-04-30,ID_9,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,500000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2018-04-30,2018-04-30,ID_3,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,10498169.0,177690.0,200000.0,602628.0,399144.0,10476414.0,10498169.0,21755.0,9895541.0,9895541.0,9895541.0,21755.0,19794.0,500000.0,9776414.0,21755.0,424938.0,6000.0,
87377628,2018-05-01,2019-04-30,ID_0,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne-Lise Nielsen
87377628,2018-05-01,2019-04-30,ID_1,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2018-05-01,2019-04-30,ID_10,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,-363180.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2018-05-01,2019-04-30,ID_2,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,136820.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,,216000.0,-33603.0,459271.0,34289.0,17.0,175396.0,-249603.0,38576.0,,,,,,,,,,,,,,,,,,,
87377628,2018-05-01,2019-04-30,ID_5,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QyL2IwL2IzLzg2MTktNDYwNy1iMDEwLWYyNDRiN2U0ZDI0Yg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzQzL2FjL2U5L2VjOTAtNGVmMi1hYmMyLTFkMmMxM2ZjZWJkMw.xml,true,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-30,2019-08-30,1979-06-15,2019-08-30,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,Greve,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2019-04-30,2018-05-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27824787,indberetninger-20180424,2.5122378,87377628.0,AW06Z4DwIXJRhhXBNvI9,2019-09-16T14:09:16.223Z,2019-09-16T14:08:44.166Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CU-76-LW,2019-09-16T14:08:44.335Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
