entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
87377628,2013-05-01,2014-04-30,ID_11,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",540151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2013-05-01,2014-04-30,ID_13,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",140151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2013-05-01,2014-04-30,ID_7,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",-140151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,288000.0,-16467.0,139741.0,332124.0,-112083.0,-304467.0,28068.0,,,,,,,,,,,,,,,,,,,,,
87377628,2013-05-01,2014-04-30,ID_9,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",-400000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2014-04-30,2014-04-30,ID_15,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,13557490.0,3672622.0,200000.0,6618892.0,44076.0,13488422.0,13557490.0,69068.0,6938598.0,6938598.0,6938598.0,69068.0,10839.0,400000.0,12888422.0,69068.0,2946271.0,2873856.0,0.0,17500.0,
87377628,2014-05-01,2015-04-30,ID_0,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2014-05-01,2015-04-30,ID_1,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne-Lise Nielsen
87377628,2014-05-01,2015-04-30,ID_10,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",192669.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2014-05-01,2015-04-30,ID_12,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",-607331.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87377628,2014-05-01,2015-04-30,ID_16,,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQ0LzBiL2ExL2I3MmQtNGYxYy1hMzZmLTBjMmEyZjYxMzhkMg.pdf,http://regnskaber.virk.dk/82677378/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZkLzllLzM4LzI2ODctNDM2ZC04NmI3LTFhNTQyYTVhNjFmZg.xml,"Greve, 2670",Greve Strandvej 139,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-24,1979-06-15,2015-09-24,87377628.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for In-Side ALN ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise Nielsen,In-Side ALN ApS,Anne-Lise Nielsen,"Greve, den 24. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2015-04-30,2014-05-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21459769,indberetninger-20180424,2.5115355999999998,87377628.0,,2018-03-30T15:07:46.638Z,2015-09-27T09:25:42.956Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AG-95-UM,2015-09-27T09:25:43.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
