entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
16109681,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",79163.0,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,395.0,10754.0,.,0.0,2016-07-01,2017-06-30,64282.0,83522.0,73163.0,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,0.0,19240.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,6000.0,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,10000.0,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,54282.0,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,279043.0,169095.0,200000.0,279043.0,219769.0,0.0,0.0,0.0,279043.0,59274.0,19200.0,19200.0,0.0,0.0,34989.0,28134.0,10000.0,9769.0,34989.0,40074.0,74959.0,5940.0,6000.0,74959.0,,
16109681,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",66151.0,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,885.0,9502.0,.,0.0,2016-07-01,2017-06-30,46267.0,60768.0,52151.0,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,0.0,14501.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,14000.0,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,30276019.0,"Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB"
16109681,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,30276019.0,"Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB"
16109681,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,10000.0,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
16109681,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y1L2ZkLzBlL2M2YTQtNDg2Ni1iZTMyLTY2NTI1ZDhiOGVmMQ.xhtml,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ4L2NmLzc0L2ZkYjktNGFiNy04N2ZhLTYwMmNkM2MyYjIyYg.pdf,http://regnskaber.virk.dk/18690161/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzE5L2NmLzkxLzMyZWUtNGYwOC1hNTM1LTk5NTdmMjBhNmRjNA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,8700 Horsens,Horsens,8700.0,12.0,BadstuestrÃ¦de,8700 Horsens,Sundvej 51,Til den daglige ledelse i MBL Consult ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-11-29,2018-11-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",,16109681.0,mne3409,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Marius Bundgaard Lauridsen,Marius Bundgaard Lauridsen,Jyske Bank,MBL CONSULT ApS,Q-revision aps,,,.,,2016-07-01,2017-06-30,36267.0,,,2018-06-30,2017-07-01,false,false,2018-11-29,Horsens,,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:26412585,indberetninger-20180424,2.5949414,16109681.0,AWd11JC7et7j816DxSGd,2018-12-03T20:49:05.299Z,2018-12-03T20:48:42.763Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-05-YZ,2018-12-03T20:48:42.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,
