entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
34709823,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,55539.0,497438.0,689660.0,444828.0,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,10587.0,Odense,2015-01-01,2015-12-31,-92057.0,-118736.0,-108149.0,2016-12-31,2016-01-01,1134488.0,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",-26679.0,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
34709823,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,-92057.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
34709823,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,194301.0,2325.0,80000.0,83225.0,47603.0,-124399.0,111076.0,194301.0,318700.0,111076.0,60914.0,33297.0,111076.0,-204399.0,257786.0,318700.0,80900.0
34709823,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,80000.0,,,,,,,,,,,
34709823,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,-204399.0,,,,,,,,,,,
34709823,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,-124399.0,,,,,,,,,,,
34709823,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,55539.0,385336.0,776139.0,591657.0,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,7684.0,Odense,2015-01-01,2015-12-31,109627.0,143098.0,150782.0,2016-12-31,2016-01-01,1367796.0,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",33471.0,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
34709823,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
34709823,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,109627.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
34709823,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQyLzFjLzNlLzkyOTUtNDExOS1iZTA5LWU4OTAwNGEzN2NiNQ.xhtml,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2E5LzVjLzBhLzRhOWItNDVjZS1hM2FhLTRlM2EwNjY2ZTdlYQ.pdf,http://regnskaber.virk.dk/32890743/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2IwLzZhL2ViL2EwNDktNGUyYi1iY2RhLWFlMDU1ODZmZmU2OQ.xml,true,Danmark,DK,Odense C,5000.0,17.0,SÃ¸ndergade,Odense C,5000.0,4.0,Lottrups GÃ¥rd,5450 Otterup,Hegnet 14,Regnskabsklasse B,2017-04-14,2017-04-14,,,,,34709823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Line Ã. StÃ¦rmose,Line Ãstrup StÃ¦rmose,Sparekassen Fyn,CROSSEYES ODENSE ApS,Michael Hansen,,Odense,2015-01-01,2015-12-31,109627.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende Ã¥r, da betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23806806,indberetninger-20180424,2.5955543999999997,34709823,,2018-03-27T19:48:00.824Z,2017-05-04T07:08:48.804Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-01-XP,2017-05-04T07:08:48.976Z,,,,,,,,,,,,,,,,,
