entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables
35863877,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7103.0,-4018.0,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,2894.0,8497.0,Aalborg,2015-01-01,2015-12-31,-5518.0,-5518.0,-11121.0,2016-12-31,2016-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
35863877,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,-5518.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
35863877,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,1104.0,100.0,100.0,1104.0,-8001.0,1104.0,9105.0,2892.0,1004.0,-8101.0,9105.0,6213.0,1004.0,0.0
35863877,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,100.0,,,,,,,,,
35863877,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,-8101.0,,,,,,,,,
35863877,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,-8001.0,,,,,,,,,
35863877,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-252.0,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,3808.0,0.0,Aalborg,2015-01-01,2015-12-31,-3890.0,-4060.0,-252.0,2016-12-31,2016-01-01,false,false,-170.0,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
35863877,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
35863877,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
35863877,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzliLzUwLzNjL2I0YzgtNGUyNi1iYmUzLTk3NTAzYzUzZDkzMw.xhtml,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY2LzhjLzRjLzQxZDEtNDgwYy1iMzE2LTE5MjVkMmM3YjdiMQ.pdf,http://regnskaber.virk.dk/77836853/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M0L2NiLzg0LzI1MjctNDRhNC1hYTY1LTAwMjM2MDkxMzM0Mg.xml,true,Aalborg SV,9200.0,18.0,HalkjÃ¦rvej,9200 Aalborg SV,HalkjÃ¦rvej 18A,Regnskabsklasse B,2017-05-05,2017-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,35863877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mads Claudi,Mads Claudi Brock-SÃ¸rensen,Moretv.dk IVS,GlobeCom IT ApS,,,Aalborg,2015-01-01,2015-12-31,-3890.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24126609,indberetninger-20180424,2.5927877,35863877.0,,2018-03-29T03:26:10.585Z,2017-06-07T08:46:10.943Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-HM,2017-06-07T08:46:11.424Z,,,,,,,,,,,,,,
