entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermEquityLoan,ShorttermTaxPayables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,Provisions,ProvisionsForPensionsAndSimilarLiabilities,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables
36899239,2015-05-08,2015-12-31,c2,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,182912.0,186514.0,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,3602.0,KrusÃ¥,2015-05-08,2015-12-31,0.0,0.0,3602.0,2016-12-31,2016-01-01,false,false,22293.0,247.0,0.0,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
36899239,2015-05-08,2015-12-31,c4,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
36899239,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,211436.0,47436.0,1.0,211436.0,1.0,164000.0,211436.0,187422.0,164000.0,21714.0,24013.0,24013.0,0.0,187422.0,115000.0,6000.0,22415.0
36899239,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,1.0,,,,,,,,,,,,
36899239,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,0.0,,,,,,,,,,,,
36899239,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,1.0,,,,,,,,,,,,
36899239,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,248235.0,250020.0,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,1163.0,KrusÃ¥,2015-05-08,2015-12-31,375.0,622.0,1785.0,2016-12-31,2016-01-01,false,false,22293.0,247.0,247.0,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
36899239,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
36899239,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,375.0,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
36899239,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzcxL2JjLzE4LzEzMzctNDAwNy04NGZiLWJkODdjMWNjYjY5Ng.xhtml,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzRiLzhhLzExLzBmNTctNGNmNC1iZDM2LTJmNzgyY2M5NDUyNA.pdf,http://regnskaber.virk.dk/93299863/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzJlL2MxL2ExL2E1MjgtNGE1Zi1iMDg1LTU0NTYzNDA2YjJiYg.xml,false,Aabenraa,6200.0,22.0,Kystvej,6400 SÃ¸nderborg,Vissingsgade 56,Regnskabsklasse B,2017-05-24,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser og sikkerhedsstillelser mv. i selskabets aktiver</p>",jrj@compasslaw.dk,,,36899239.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Inga JÃ¸rgensen,Inga Marie JÃ¸rgensen,Meesenburgs EFTF. IVS,Peter Pilegaard,,KrusÃ¥,2015-05-08,2015-12-31,375.0,,,2016-12-31,2016-01-01,false,false,22293.0,247.0,,73333100.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24078459,indberetninger-20180424,2.5949402000000004,36899239.0,,2018-03-28T22:20:40.596Z,2017-06-02T04:32:41.490Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-20-DZ,2017-06-02T04:32:41.738Z,,,,,,,,,,,,,,,,,
