entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromAssociates,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PayablesToShareholdersAndManagement,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31882702,2013-05-01,2014-04-30,ID_11,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",405424.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2013-05-01,2014-04-30,ID_13,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",405424.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2013-05-01,2014-04-30,ID_9,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",-405424.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,-11875.0,-75096.0,-405424.0,-11875.0,,,,,,,,,,,,,,,,,,,,,
31882702,2014-04-30,2014-04-30,ID_15,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,683981.0,125000.0,413665.0,-348183.0,683981.0,1032164.0,270316.0,103769.0,400000.0,166547.0,0.0,270316.0,500000.0,400000.0,-473183.0,632164.0,120914.0,413665.0,413665.0,11250.0,
31882702,2014-05-01,2015-04-30,ID_0,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2014-05-01,2015-04-30,ID_1,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2014-05-01,2015-04-30,ID_10,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",134323.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2014-05-01,2015-04-30,ID_12,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",134323.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2014-05-01,2015-04-30,ID_16,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2014-05-01,2015-04-30,ID_17,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzA4LzdmLzY4LzMzNTQtNDZiOS1hODI0LWNiNTc1YzljOTE5Mw.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzhjL2VjL2RkLzc2NWItNDQ5OS05ZjdhLTg4MjJjZGFlOWJkNQ.xml,"2970, HÃ¸rsholm",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-10-09,2008-11-30,2015-10-09,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-10-09,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21509474,indberetninger-20180424,2.5115356,31882702,,2018-03-30T08:58:06.477Z,2015-10-11T11:37:43.415Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-48-UY,2015-10-11T11:37:43.531Z,,,,,,,,,,,,,,,,,,,,,,,,,
