entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
31882702,2013-05-01,2014-04-30,ID_0,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_1,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_10,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_11,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_2,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,Bob Mounzer
31882702,2013-05-01,2014-04-30,ID_3,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_4,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_5,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_6,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
31882702,2013-05-01,2014-04-30,ID_7,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8vcGRmcy8zMTg4MjcwMjtBcFM0NDc1MDk7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/20728813/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDE0MTExMV8xNTA0MjRfMjEy.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i ART Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",2008-11-30,2014-11-05,0.0,31882702.0,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for ART Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bob Mounzer,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-04-30,2013-05-01,2014-11-03,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19979664,indberetninger-20180424,2.5095758,31882702.0,,2018-03-31T21:28:07.038Z,2014-11-11T23:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-225.109,2014-11-11T23:00:00.000Z,
