entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31882702,2016-05-01,2017-04-30,ID_10,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2016-05-01,2017-04-30,ID_12,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,25913.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2016-05-01,2017-04-30,ID_14,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2016-05-01,2017-04-30,ID_8,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2016-05-01,2017-04-30,ID_9,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,-25913.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,0.0,-14100.0,58825.0,47012.0,0.0,0.0,-25913.0,-14100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2017-04-30,2017-04-30,ID_6,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,1159683.0,0.0,125000.0,563514.0,-489384.0,1159683.0,1649067.0,596169.0,259920.0,400000.0,336249.0,596169.0,400000.0,0.0,1000000.0,0.0,0.0,0.0,-614384.0,1249067.0,233442.0,563514.0,563514.0,0.0,15625.0,
31882702,2017-05-01,2018-04-30,ID_0,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,1913613.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,-135134.0,-28889.0,149000.0,34283.0,4801.0,2062020.0,1913613.0,-28889.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2017-05-01,2018-04-30,ID_1,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2017-05-01,2018-04-30,ID_11,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,-1773530.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2017-05-01,2018-04-30,ID_13,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2MyL2FkLzVlLzVlMDgtNGQ4Yi05YTQ0LWQxNjQ3YzhiODVmZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzljL2YzLzExLzM5MjktNDNjNy04NDRlLThjYjYzODgwYWZhOQ.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28,Til den daglige ledelse i ART Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-31,2018-10-31,2008-11-30,2018-10-31,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for ART Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART Holding ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",Hellerup,2016-05-01,2017-04-30,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-04-30,2017-05-01,false,2018-10-31,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26255183,indberetninger-20180424,2.5097437,31882702.0,AWbLR_6t5OzuYdPkF3F1,2018-10-31T17:59:53.502Z,2018-10-31T17:59:43.838Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-39-ML,2018-10-31T17:59:43.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
