entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32887333,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,-141844.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32887333,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,-91844.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,-5625.0,-111530.0,126.0,-117281.0,-5625.0,-25437.0,,,,,,,,,,,,,,,,,,,,
32887333,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32887333,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,937125.0,95011.0,80000.0,878990.0,5519.0,878710.0,937125.0,58415.0,58135.0,58135.0,58135.0,50000.0,748710.0,58415.0,46290.0,783979.0,773960.0,4500.0,12125.0,
32887333,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,-363268.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,-5625.0,-460064.0,17.0,-465706.0,-5625.0,-102438.0,,,,,,,,,,,,,,,,,,,,
32887333,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32887333,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,-417268.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32887333,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32887333,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Jungsberg
32887333,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzRiLzBhLzY3L2EzNzUtNGIwMy05ZGFhLWI4M2VkNzQxNTdmYQ.pdf,http://regnskaber.virk.dk/33378823/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2IzLzRkLzA4L2UxMTMtNDdiYS1hYWRiLTQwNjhiNGQ5ZGI4Ng.xml,true,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-01,2019-06-01,2010-04-23,2019-06-01,34901295.0,32887333.0,34901295.0,mne7610,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jungsberg Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torsten Rasmussen,Torben Jungsberg,TORSTEN RASMUSSEN,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-06-01,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27360858,indberetninger-20180424,2.5124277999999998,32887333.0,AWsTF025RYGX6_YTITi2,2019-06-01T12:50:25.632Z,2019-06-01T12:50:21.948Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-04-NV,2019-06-01T12:50:22.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,
