entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
32887333,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,Torben Jungsberg
32887333,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
32887333,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8vcGRmcy8zMjg4NzMzMztBcFM0NzI4OTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33378823/Y3ZyLmRrOi8veGJybHMvWC0wOEI5Mjg4NS0yMDE0MDYyNl8wODE1NTNfMjIx.xml,"2690, Karlslunde",BjÃ¦lkevangen 3,Til den daglige ledelse i Jungsberg Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-04-23,2014-06-25,0.0,32887333.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Jungsberg Holding ApS.,Ãrsrapport,0.0,Torben Jungsberg,Nordea Bank Danmark A/S,Jungsberg Holding ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-20,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20680143,indberetninger-20180424,2.5097342,32887333.0,,2018-04-01T11:05:10.893Z,2014-06-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-133.873,2014-06-26T22:00:00.000Z,
