entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33953380,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-2156.0,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,-9387.0,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,7657.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,1625.0,StÃ¸vring,2016-01-01,2016-12-31,-1199.0,-3355.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,-2156.0,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,7657.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,-8856.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,175480.0,568.0,80000.0,129511.0,175480.0,45969.0,161691.0,161691.0,161691.0,45969.0,0.0,81691.0,-32180.0,45969.0,0.0,13221.0,11065.0,0.0,2156.0,,,,
33953380,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,80000.0,,,,,,,,,,,,,,,,,,,
33953380,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,81691.0,,,,,,,,,,,,,,,,,,,
33953380,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,-32180.0,,,,,,,,,,,,,,,,,,,
33953380,2017-01-01,2017-01-01,c548,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,81691.0,80000.0,,
33953380,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,-7287.0,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,-91233.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,790.0,StÃ¸vring,2016-01-01,2016-12-31,-99310.0,-99310.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,0.0,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
33953380,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzljLzExLzRkLzA4NTMtNDhlNS1iYjAzLTc0MzhlNzkwOTA1Yw.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MwLzEzLzkzLzRhZDAtNGUwMC05NDFhLTQxMmNkODI4MjMxMw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2011-09-21,2018-06-18,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,,20222670.0,33953380.0,20222670.0,mne33680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2016-01-01,2016-12-31,-81691.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,-91233.0,true,2018-06-18,Aalborg,,urn:ofk:oid:25861001,indberetninger-20180424,2.5124277999999998,33953380.0,AWQUX-dM0wkEsASkt3jE,2018-06-18T19:30:36.118Z,2018-06-18T19:29:45.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-45-YX,2018-06-18T19:29:45.578Z,,,,,,,,,,,,,,,,,,,,,,,
