entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermTaxReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
27525946,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,36609.0,270727.0,63412.0,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,285.0,207600.0,Kolding,2013-01-01,2013-12-31,203984.0,270727.0,63412.0,2014-12-31,2014-01-01,100021.0,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,66743.0,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,48300.0,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,155684.0,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,1104135.0,111034.0,125000.0,115343.0,543845.0,1104135.0,560290.0,988792.0,988792.0,988792.0,205704.0,455345.0,48300.0,213141.0,560290.0,4309.0,56645.0,1163.0,
27525946,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,27892.0,339322.0,121934.0,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,253.0,217641.0,Kolding,2013-01-01,2013-12-31,253535.0,339322.0,121934.0,2014-12-31,2014-01-01,149826.0,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,85787.0,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,Peter Schmidt
27525946,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,Anne Katrine Jensen
27525946,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,48300.0,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
27525946,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzNmLzM3L2Q3LzVjZTMtNGE0Mi1hMTEwLTEwYmZjMmM0YTI5OA.xhtml,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzNlL2ExLzE3L2YwZjAtNDRkOS1hYWZjLTA2MDQwMzQ3YjFhYQ.pdf,http://regnskaber.virk.dk/64952572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzk4LzkzL2Y3L2IzNzItNGJhNC05ZmM1LWU5MDY4MGZjZDlhYQ.xml,Kolding,6000.0,146.0,Vejlevej,Egtved,6040.0,100.0,Koldingvej,6040 Egtved,Koldingvej 100,Regnskabsklasse B,2015-05-03,2015-03-21,info@neoweb.dk,,,,27525946.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Katrine Jensen,Peter Schmidt,FrÃ¸s Herreds Sparekasse,NEOWEB ApS,Anne Katrine Jensen,,,Kolding,2013-01-01,2013-12-31,205235.0,,,2014-12-31,2014-01-01,,3146.0,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,61702775.0,Ingen bistand,urn:ofk:oid:5218354,indberetninger-20180424,2.594777,27525946.0,,2018-03-30T09:50:04.978Z,2015-05-09T14:28:01.235Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-25-DG,2015-05-09T14:28:01.275Z,,,,,,,,,,,,,,,,,,,
