entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,DateOfApprovalOfAnnualReport,PlaceOfSignatureOfStatement
29219400,2012-01-01,2012-01-01,c723,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,125000.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2012-01-01,2012-01-01,c741,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,1553985.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2012-01-01,2012-12-31,c123,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,407905.0,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2012-01-01,2012-12-31,c3,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,407905.0,-102.0,555346.0,10597.0,0.0,544647.0,-102.0,136742.0,,,,,,,,,,,,,,,,,,
29219400,2012-01-01,2012-12-31,c742,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,407905.0,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,2086890.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,2921379.0,36074.0,125000.0,61074.0,2921379.0,110820.0,2860305.0,2860305.0,2860305.0,110820.0,723669.0,723669.0,1961890.0,110820.0,25000.0,25000.0,,
29219400,2012-12-31,2012-12-31,c722,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,125000.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2012-12-31,2012-12-31,c743,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,1961890.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2013-01-01,2013-01-01,c199,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,1961890.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29219400,2013-01-01,2013-01-01,c430,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8vcGRmcy8yOTIxOTQwMDtBcFMzNjM3NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00491292/Y3ZyLmRrOi8veGJybHMvWC1GM0M3NDVEQS0yMDE0MDUyN18xODQ3NTBfNTI5.xml,StÃ¸vring,9530.0,61.0,Volsted Bygade,9530 StÃ¸vring,Volsted Bygade 61,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-27,2005-12-21,2014-05-27,125000.0,29219400.0,29219400.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Tingstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,Nordea Bank A/S,Tingstrup Holding ApS,Tingstrup Holding ApS,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-05-27,Ingen bistand,urn:ofk:oid:17329477,indberetninger-20180424,2.5118406,29219400.0,,2018-04-01T03:18:27.503Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-89.952,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
