entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameOfAuditFirm,TypeOfAuditorAssistance
34891257,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,-7917.0,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,109.0,Kolding,2017-01-01,2017-12-31,-8026.0,-8026.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,,
34891257,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,-58026.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,,
34891257,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,50000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,,
34891257,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,668472.0,668472.0,80000.0,604967.0,668472.0,63505.0,50000.0,474967.0,63505.0,,
34891257,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,80000.0,,,,,,,
34891257,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,474967.0,,,,,,,
34891257,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,50000.0,,,,,,,
34891257,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,-9018.0,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,1855.0,Kolding,2017-01-01,2017-12-31,-10873.0,-10873.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34891257,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,-60873.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,,
34891257,2018-01-01,2018-12-31,c217,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2QzLzYzLzQ1LzBhNDYtNDMyYi1iYTg5LTYxZDljZDQ3YTI2NQ.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2NhLzBlL2FjLzc5NGUtNDQ2YS05NThlLWMwOTFmZWVmNjkyOA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000 Kolding,Bjergbyvej 34,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2012-12-20,2019-05-08,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,50000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-08,Haderslev,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27140295,indberetninger-20180424,2.5097437,34891257.0,AWq296drRYGX6_YTHrhH,2019-05-14T15:31:11.699Z,2019-05-14T15:30:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-59-NW,2019-05-14T15:30:44.144Z,,,,,,,,,,,
