entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
34891257,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,-12178.0,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Kolding,2016-01-01,2016-12-31,-12178.0,-12178.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,0.0,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,,
34891257,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,50000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,,
34891257,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,-62178.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,,
34891257,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,719312.0,446209.0,80000.0,662993.0,719312.0,56319.0,56319.0,273103.0,50000.0,532993.0,56319.0,273103.0,,
34891257,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,80000.0,,,,,,,,,,
34891257,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,532993.0,,,,,,,,,,
34891257,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,50000.0,,,,,,,,,,
34891257,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,-7917.0,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,109.0,Kolding,2016-01-01,2016-12-31,-8026.0,-8026.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,0.0,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34891257,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,50000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,,
34891257,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E2LzU1L2ViLzY1YTctNDBmNi04OTAxLTQ5ZWEyOGI4ZGMzZg.pdf,http://regnskaber.virk.dk/75219843/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2MzLzk3L2UwL2YzYzItNDE4ZS05OTYxLTZmYjk0ZGQ1NDk0Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,Bakkevej 42,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Michael Paulli Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-13,2018-01-15,Statsautoriseret revisor,-50000.0,,20222670.0,34891257.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Michael Paulli Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Sanderhus Paulli,Michael Sanderhus Paulli,Sydbank,Michael Paulli Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2016-01-01,2016-12-31,-58026.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-01-13,Haderslev,,urn:ofk:oid:25006003,indberetninger-20180424,2.509569,34891257.0,,2018-04-03T17:52:43.821Z,2018-02-01T09:19:43.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-71-BT,2018-02-01T09:19:43.156Z,,,,,,,,,,,,,,
