entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,GrossResult,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherTaxExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
31369592,2014-01-01,2014-12-31,c10,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,368002.0,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,467802.0,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,20904.0,-20904.0,57361.0,439463.0,-947.0,475920.0,-20904.0,9065.0,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,99800.0,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2014-12-31,2014-12-31,c12,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,8702117.0,285896.0,500000.0,2877416.0,8573595.0,8702117.0,128522.0,5824701.0,5703951.0,120750.0,5824701.0,0.0,17112.0,99800.0,8073595.0,0.0,128522.0,10750.0,2591520.0,2591520.0,860.0,,,
31369592,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,507062.0,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,9656.0,-9656.0,54617.0,472738.0,39.0,517699.0,-9656.0,10598.0,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28970641.0,LUNI REGISTRERET REVISIONSANPARTSSELSKAB,
31369592,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Mathies Folmer Jensen
31369592,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Folmer Jensen
31369592,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ3LzJjLzI1L2VhZDYtNGMxOS1hMTkxLTcyZjhkODJiYTdkZQ.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MwLzJiLzBiL2NmMzgtNDE4MC1iYTg4LWMzNjQyNTU4NmU0OA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzZjLzVmLzIzLzYyMWQtNDZlNC04MDVmLTQzZWIzZmJlMDhjNg.xml,true,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-04,2016-05-04,Registreret revisor,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-05-04,Farum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22358921,indberetninger-20180424,2.59278,31369592.0,,2018-03-28T19:38:42.641Z,2016-05-13T09:18:40.898Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-31-BZ,2016-05-13T09:18:41.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristin Terp Jensen
