entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherTaxExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
31369592,2013-01-01,2013-12-31,c10,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,231229.0,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,327829.0,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,15595.0,337329.0,-15595.0,50280.0,302644.0,200.0,337329.0,-15595.0,9300.0,,,,,,,,,,,,,,,,,,,,,,
31369592,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,96600.0,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2013-12-31,2013-12-31,c12,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,8332676.0,126734.0,500000.0,2647438.0,8205593.0,8332676.0,127083.0,5685238.0,5672766.0,12472.0,5685238.0,10433.0,96600.0,7705593.0,127083.0,10750.0,2520704.0,2510706.0,9300.0,9998.0,,
31369592,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,467802.0,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,20904.0,475920.0,-20904.0,57361.0,439463.0,-947.0,475920.0,-20904.0,9065.0,,,,,,,,,,,,,,,,,,,,,,
31369592,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUNI REGISTRERET REVISIONSANPARTSSELSKAB,
31369592,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31369592,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Mathies Folmer Jensen
31369592,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Folmer Jensen
31369592,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2I4LzQzLzQzL2U2MDMtNDU2OS04Mzc4LTI0OWE1NDkwYzFmNw.xhtml,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E3L2I4LzQwLzI5NzMtNGU2Ny1iNjRkLTUwN2I0MTA4MTRhMA.pdf,http://regnskaber.virk.dk/29596313/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Y2L2IwL2MwL2VkMjgtNDJhYi1iYmFlLWExMTg0ZDY4ZGU3YQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,BirkerÃ¸d,3460.0,5.0,Thorsvej,3520 Farum,Farum Hovedgade 44,Til ledelsen i Krimaroli A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-25,2015-05-31,Registreret revisor,28970641.0,31369592.0,1011628024.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Mathies Folmer Jensen,Niels Mathies Folmer Jensen,Danske Bank,KRIMAROLI A/S,Luni Revision,Rudersdal,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-26,Farum,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5568873,indberetninger-20180424,2.59278,31369592.0,,2018-03-30T23:34:38.213Z,2015-06-22T12:17:40.597Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-45-KM,2015-06-22T12:17:40.686Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristin Terp Jensen
