entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
35678042,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,1.0,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,201.0,KÃ¸benhavn,2016-01-01,2016-12-31,-9884.0,-9884.0,-9683.0,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,0.0,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,,
35678042,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,-9884.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,,
35678042,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,327.0,14720.0,-22693.0,327.0,23020.0,275.0,275.0,275.0,8942.0,52.0,-37413.0,23020.0,14078.0,52.0,,,
35678042,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,14720.0,,,,,,,,,,,,,,
35678042,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,-37413.0,,,,,,,,,,,,,,
35678042,2017-01-01,2017-01-01,c576,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,275.0,,
35678042,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,1.0,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,2288.0,KÃ¸benhavn,2016-01-01,2016-12-31,-674.0,-674.0,1614.0,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,0.0,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
35678042,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,-674.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,,
35678042,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,-674.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,,
35678042,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzNiL2Q5LzllLzE1ZmEtNDVhNS1iMGM4LTQ3YjRmMjllYjEwNA.pdf,http://regnskaber.virk.dk/24087653/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2M2L2FjL2Q0L2RiZGEtNDJiZS1hNDE5LTE5NGY3Mzg5MzdjMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,LV-1013,Vesetas,7.0,2650 Hvidovre,c/o European Business Center,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-06-11,2014-03-06,2018-06-11,Statsautoriseret revisor,20222670.0,35678042.0,20222670.0,mne16630,Ãrsrapport,Morten Kenhof,Diana Kvist Jensen,Diana Kvist Jensen,JSC Rietumu Banka,Varde Eager Agency ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-11,KÃ¸benhavn,,urn:ofk:oid:25794449,indberetninger-20180424,2.5118417999999996,35678042.0,AWPzoU2-0wkEsASktqHq,2018-06-12T10:54:59.637Z,2018-06-12T10:53:42.840Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-46-NP,2018-06-12T10:53:43.027Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
