entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,AuditorsReportsOtherReports,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,Equity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermPayables,OtherStatutoryReserves,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss
36686707,2015-04-01,2015-04-01,c6,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",2000.0,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-04-01,c7,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-04-01,c8,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-04-01,c9,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",2000.0,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-12-31,c0,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,512.0
36686707,2015-04-01,2015-12-31,c1,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-12-31,c10,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,128.0
36686707,2015-04-01,2015-12-31,c11,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,384.0
36686707,2015-04-01,2015-12-31,c2,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,
36686707,2015-04-01,2015-12-31,c3,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk4L2JhL2Q4Lzg4M2MtNDk3ZS04OTY2LWY5MTBiM2IwZDk3ZQ.xhtml,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU4LzMyL2U5LzM2ODktNDAyYS1iZDU0LWJlN2NhYTA2ODQ0Yg.pdf,http://regnskaber.virk.dk/70768663/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzE0LzhhL2UzL2JjYTktNDBjNi05OTBlLWI2ZTE0MzEzYjk4MA.xml,true,Skjern,6900.0,44.0,DyssevÃ¦nget,8800 Viborg,Toldboden 3,Til den daglige ledelse i Bilagseksperten IVS,144353.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,82623.0,Regnskabsklasse B,2000.0,144353.0,2016-04-19,2016-04-19,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er ydelser indenfor bogholderi.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,1170.0,28397216.0,36686707.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,144353.0,141841.0,Morten NÃ¸rgaard,Monica Tobler Styczen,Monica Tobler Styczen,midt revision,Bilagseksperten IVS,midt revision,41942.0,128.0,Skjern,1170.0,1170.0,2015-12-31,2015-04-01,384.0,false,false,141841.0,61730.0,658.0,99241.0,61730.0,2016-04-19,Viborg,658.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22253253,indberetninger-20180424,2.5949402000000004,36686707.0,,2018-03-28T20:19:11.782Z,2016-04-20T09:10:24.387Z,regnskab,0.0,,2015-12-31,2015-04-01,X16-AU-29-KX,2016-04-20T09:10:24.708Z,128.0
