entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid
26010608,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,41842.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",842892.0,48247005.0,709297.0,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,22216.0,3205.0,HillerÃ¸d,2017-01-01,2017-12-31,-151810.0,-194448.0,-175437.0,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",-42638.0,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,,,,,,,,,,,,,,,,
26010608,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,-151810.0,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,,,,,,,,,,,,,,,,
26010608,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,522438.0,32510.0,0.0,125000.0,451397.0,2000.0,6609.0,21026.0,71041.0,522438.0,501412.0,71041.0,419784.0,71041.0,0.0,0.0,-103974.0,501412.0,49507.0,418887.0,32123.0,410278.0,
26010608,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,21024.0,,,,,,,,,,,,,,,
26010608,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,125000.0,,,,,,,,,,,,,,,
26010608,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,-103976.0,,,,,,,,,,,,,,,
26010608,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,0.0,,,,,,,,,,,,,,,
26010608,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,5042.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",285791.0,48247005.0,292446.0,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,2358.0,0.0,HillerÃ¸d,2017-01-01,2017-12-31,-5455.0,-745.0,1613.0,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",4710.0,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,,,,,,,,,,,,,,,,0.0
26010608,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,,,,,,,,,,,,,,,,
26010608,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzA5Lzc0LzBjLzMyMDMtNGRkYi1iNDkyLTc2YWE1M2YzNmM1ZQ.xhtml,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgxLzE1L2NmLzUzMDktNDA4Yy05Mjc0LThkMzhiYzgxNDExOQ.pdf,http://regnskaber.virk.dk/80601062/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzVkL2FkLzU2L2FjZWUtNDJjOC1iNDZlLTExODU4YWQ4YjY4ZA.xml,true,HillerÃ¸d,3400.0,8.0,GrÃ¸nne Tofte,2100 KÃ¸benhavn Ã,LivjÃ¦gergade 23. 2. th.,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-12,2019-02-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for selskabets bankengagement er der givet sikkerhed i selskabets likvideÂ beholdinger.</p>",,48247005.0,,26010608.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Ruth Lundqvist,Ruth FhÃ¦r Lundqvist,Lundqvist Tegnestue ApS,Michael SÃ¸lling,,,HillerÃ¸d,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>","Ledelsen anser betingelserne for at undlade revision for opfyldt. Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2019 ikke skal revideres.Â",,48260506.0,false,Ingen bistand,urn:ofk:oid:26701759,indberetninger-20180424,2.5955422,26010608.0,AWkE9CfLet7j816D4I2Y,2019-02-19T08:51:54.812Z,2019-02-19T08:51:42.852Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MQ,2019-02-19T08:51:43.186Z,,,,,,,,,,,,,,,,,,,,,,,0.0
