entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingParValueOfTreasurySharesAcquired,AccountingParValueOfTreasurySharesHold,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfTreasurySharesAcquired,DescriptionOfTreasurySharesHold,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfTreasurySharesAcquired,PercentageOfContributedCapitalOfTreasurySharesAcquired,PercentageOfContributedCapitalOfTreasurySharesHold,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PurchasePriceOfTreasurySharesAcquired,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherExternalExpenses,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,TaxExpense,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfSupervisoryBoard,NumberOfTreasurySharesHold
29795401,2016-01-01,2016-01-01,c696,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,2690906.0,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2016-01-01,2016-01-01,c717,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,4548449.0,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,0.0,-919588.0,496030.0,68615.0,178100.0,984694.0,1237518.0,1415618.0,130054.0,694699.0,252824.0,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,984694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2016-12-31,2016-12-31,c230,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,6193773.0,,,,,,,,,,,,,,,,,,,,,,,
29795401,2016-12-31,2016-12-31,c70,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,6739575.0,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,6133773.0,13947331.0,1262397.0,2690906.0,1286159.0,12661172.0,13947331.0,6405385.0,6133773.0,12661172.0,203980.0,12661172.0,802371.0,802371.0,4048669.0,7632.0,271612.0,60000.0,23762.0,0.0,23762.0,,,
29795401,2017-01-01,2017-01-01,c364,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9883054.0,,
29795401,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,0.0,-652888.0,430148.0,67867.0,103374.0,914330.0,979662.0,1083036.0,167035.0,665050.0,65332.0,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2017-01-01,2017-12-31,c1963,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2017-01-01,2017-12-31,c2400,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYzL2M4Lzg5LzBiMDYtNGQ4Ni04YWJkLWQzOTVhZDBiODc2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzRlLzc0LzJiLzlkZTEtNGY4My05ZjU3LWFmNTYxYTljNzU5OQ.xml,87308.0,523268.0,621784.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1250.0,13.0,Sankt AnnÃ¦ Plads,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-15,2018-04-05,Statsaut. revisor,Ãrets tilgang,Beholdning af egne kapitalandele,,32895468.0,29795401.0,mne10848,Ãrsrapport,5922000.0,Jan Molin,Ib Jansholt,SÃ¸ren Gjelstrup,Beierholm,Tysk Ejendomsselskab A/S,Beierholm,87308.0,3.0,19.0,KÃ¸benhavn K,2016-01-01,2016-12-31,270655.0,KÃ¸benhavn,2017-12-31,2017-01-01,2018-03-15,SÃ¸borg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25283362,indberetninger-20180424,2.5118406,29795401.0,,2018-04-10T14:36:49.459Z,2018-04-10T07:46:53.373Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-43-TZ,2018-04-10T07:46:53.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
