entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
18733838,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,33713.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,1247216.0,1216548.0,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,1447396.0,2017-01-01,2017-12-31,1065943.0,1368674.0,-64381.0,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,302731.0,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,50000.0,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,1015943.0,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,4390827.0,177397.0,200000.0,4263947.0,11823.0,25740.0,3434349.0,101140.0,0.0,0.0,4390827.0,956478.0,25740.0,126880.0,3941207.0,411760.0,101140.0,50000.0,3184349.0,118110.0,3941207.0,956478.0,106350.0,145343.0,302731.0,63629.0,17527.0,69891.0,,
18733838,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,30342.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,709970.0,1270687.0,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,12294.0,2017-01-01,2017-12-31,-435345.0,-558134.0,530375.0,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,-122789.0,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16147591.0,"MQ REVISION, registreret revisor"
18733838,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16147591.0,"MQ REVISION, registreret revisor"
18733838,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,-435345.0,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733838,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzY2LzBhL2UwLzIyMzctNGMxNi1iN2ExLWQzNDNhNmFhM2NjYw.xhtml,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE3Lzc2LzliLzgyOTEtNDQyZS1iMjg2LWQ5OTY5MjM5ODAzMw.pdf,http://regnskaber.virk.dk/83833781/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZhL2IxL2M1LzY5YWYtNDExYS1iZmRlLTAyYmYxY2Q0YWE2MQ.xml,true,Danmark,DK,Gentofte,2820.0,22.0,Folkevej,Gentofte,2820.0,"4, st tv",Jahnsensvej,2820.0,Folkevej 22,Til ledelsen i Software Kompamgniet ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-11,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet forpligtelser udover, hvad der fremgÃ¥r af regnskabet.</p>",info@softwarekompagniet.dk,,,18733838.0,mne10923,1001043103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Quottrup,Freddy Knoll,SOFTWARE KOMPAGNIET ApS,Mette Quottrup,1100803.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,14341.0,false,2019-03-11,Gentofte,,27283300.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26815034,indberetninger-20180424,2.5949414,18733838.0,AWlyX7CTRYGX6_YTFzJh,2019-03-12T14:48:42.124Z,2019-03-12T14:47:46.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-74-MK,2019-03-12T14:47:47.103Z,3319184.0,58.0,200000.0,3234616.0,8445.0,13770.0,2949004.0,70798.0,0.0,0.0,3319184.0,370180.0,13770.0,84568.0,2922549.0,186336.0,70798.0,0.0,2749004.0,129446.0,2922549.0,370180.0,36917.0,312009.0,0.0,183494.0,17481.0,120070.0,,
