entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
33250649,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,5444.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",8837.0,2017-11-03,2010-10-06,2017-12-11,137915.0,Statsautoriseret revisor,1128786.0,1312831.0,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,Vejle,38056.0,2015-10-01,2016-09-30,31849.0,46130.0,46130.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,7866.0,14281.0,1082864.0,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33250649,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,31849.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33250649,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,1174210.0,29774.0,283897.0,80000.0,0.0,444194.0,60072.0,1174210.0,714302.0,284072.0,2.0,12389.0,391983.0,224000.0,284072.0,15714.0,15714.0,364194.0,12389.0,714302.0,847975.0,46363.0,275956.0,564078.0,,,,,,,,
33250649,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33250649,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,364195.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33250649,2016-10-01,2016-10-01,c453,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,261000.0,485000.0,,,,,,
33250649,2016-10-01,2016-10-01,c456,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,84491.0,144563.0,,,,,,
33250649,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,16635.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",1078.0,2017-11-03,2010-10-06,2017-12-11,72571.0,Statsautoriseret revisor,1009657.0,1152301.0,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,58.0,780.0,Vejle,52520.0,2015-10-01,2016-09-30,53082.0,70795.0,70073.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,6555.0,17713.0,950582.0,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
33250649,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,53082.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33250649,2016-10-01,2017-09-30,c254,,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzNlLzliLzJjLzI1NGItNDEyNS04NzZkLWFhYTc3YWY1ZDc3NA.pdf,http://regnskaber.virk.dk/94605233/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzM1L2U4L2M5LzUyNmQtNGFlOS1hOGMxLWRkNjdiNzI3ZjdiMw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Stormgade 9, 2",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Lindved Entreprise ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-03,2010-10-06,2017-12-11,,Statsautoriseret revisor,,,20222670.0,33250649.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Lindved Entreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Henning Lindved Jensen,Henning Lindved Jensen,Lindved Entreprise ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,2015-10-01,2016-09-30,53082.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-03,Vejle,,,,urn:ofk:oid:24852163,indberetninger-20180424,2.5118406,33250649.0,,2018-03-28T04:21:24.291Z,2017-12-18T09:12:42.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-16-KB,2017-12-18T09:12:42.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
