entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables
26569834,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,270649.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,300798.0,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,30264.0,30149.0,30149.0,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,-115.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,99000.0,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2014-07-01,2015-06-30,c9,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,-68736.0,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2015-06-30,2015-06-30,c11,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,1333660.0,95131.0,125000.0,1307682.0,1202767.0,25978.0,1333660.0,130893.0,25978.0,1081902.0,31893.0,112524.0,25978.0,99000.0,0.0,1077767.0,1081902.0,130893.0,130649.0,18125.0
26569834,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,197577.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,71506.0,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,-126071.0,-126071.0,-126071.0,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,99000.0,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
26569834,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2FlL2M5L2UwLzdhZmMtNDI5My1iYTY5LWZkYjVjYTcwZWU1NQ.xhtml,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzdmL2MzLzIyLzY2MjQtNGFlNy05MTAxLTlkYTliMTY5MmEyNw.pdf,http://regnskaber.virk.dk/43896562/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzhlL2U1LzQyL2JlNGQtNDJkOC04M2VmLTBjYTQ5ZjQzMzU5YQ.xml,true,Danmark,DK,Odense,5000.0,Finanscenteret,Odense C,5000.0,"15, 1",Absalonsgade,6000 Kolding,Ole RÃ¸mersvej 4,Til kapitalejeren i Kamo Invest ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-29,2016-09-29,Revisor FDR,,78168714.0,26569834.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kurt Pedersen,Morten Mortensen,Morten Ole Mortensen,Revisonsfirmaet Kurt Pedersen,Danske Bank,KAMO INVEST ApS,Maria Hansen,Odense,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,2016-09-28,Kolding,Selskabet har fravalgt revision.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23012522,indberetninger-20180424,2.5948243,26569834.0,,2018-03-28T22:03:13.109Z,2016-09-30T08:32:43.301Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-73-UR,2016-09-30T08:32:43.579Z,,,,,,,,,,,,,,,,,,,,
