entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
34886199,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,-91000.0,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,
34886199,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,-91000.0,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,4000.0,427000.0,-87000.0,-91000.0,-91000.0,340000.0,,,,,,,,,,,,,,,,,
34886199,2017-12-31,2017-12-31,c12,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,253906.0,53483.0,135000.0,253906.0,-91013.0,71339.0,253906.0,344919.0,71339.0,331701.0,100198.0,-226013.0,344919.0,129084.0,13218.0,28886.0,
34886199,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,-12391.0,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,3170.0,524359.0,-8721.0,-12391.0,-11891.0,515638.0,,,,,,,,,,,,,,,,,
34886199,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,
34886199,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,Mette Rejnholt Groth Pedersen
34886199,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,Dorthe Merete BrÃ¸gger
34886199,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,Pia Ravn
34886199,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,Mette Stuhr
34886199,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2M1LzVmLzllLzM2MGQtNGNkNC1iYmJlLWVhOGFhMjM5MGQ3Ng.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NlLzU2LzYzLzRkNDAtNDJhYi04NjczLTRiZjg2MWQ1N2I1OA.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzI5LzljL2Y2LzJhM2ItNDJjOC1hZWRmLWQ2ZDVlNTY0NjRmZA.xml,true,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nget 29,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-06,grothmette@gmail.com,34886199.0,Ãrsrapport,Dorthe BrÃ¸gger,Dorthe Merete BrÃ¸gger,ANOTHER VIEW ApS,Susanne Olsen,500.0,PÃ¥ generalforsamlingen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,22923076.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27162236,indberetninger-20180424,2.5953991000000003,34886199.0,AWrEwSWLRYGX6_YTHw9B,2019-05-17T07:46:12.048Z,2019-05-17T07:45:52.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-76-SD,2019-05-17T07:45:53.134Z,,,,,,,,,,,,,,,,,,,,,,,Marianne Skovgaard Hansen
