entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CostOfProduction,DistributionCosts,GrossResult,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
34886199,2014-01-01,2014-12-31,c10,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,-117111.0,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,
34886199,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,-117111.0,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,67370.0,66904.0,94185.0,144392.0,-117111.0,-117111.0,161555.0,,,,,,,,,,,,,,,,
34886199,2014-12-31,2014-12-31,c12,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,280673.0,84111.0,110000.0,280673.0,-69086.0,124401.0,280673.0,349759.0,124401.0,142538.0,-179086.0,349759.0,72161.0,207221.0,67161.0,
34886199,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,29618.0,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,224180.0,56561.0,269267.0,183088.0,29618.0,29618.0,493447.0,,,,,,,,,,,,,,,,
34886199,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,
34886199,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,Mette Rejnholt Groth Pedersen
34886199,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,Dorthe Merete BrÃ¸gger
34886199,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,Pia Ravn Dyhr
34886199,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,Mette Stuhr
34886199,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RkLzVlLzBhLzk5MWMtNDhlYS1hNzRjLWEyM2RmNjQ5NjRkMQ.xhtml,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdkLzZiLzY0L2RjZjYtNGE5NS04ZWIwLTg5NmU5MWRkZDZmYg.pdf,http://regnskaber.virk.dk/99168843/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2M0LzYyL2QyLzU3MDAtNGMyZS05NjVmLTllMGZjNDlkYWU1OQ.xml,true,Danmark,DK,KÃ¸benhavn,1202.0,"42, 1. sal",Gammel Strand,KÃ¸benhavn Ã,2100.0,"2, st th",Aggersborggade,4720 PrÃ¦stÃ¸,BygvÃ¦nge 29,Regnskabsklasse B,2016-05-24,2016-05-24,info@anotherview.dk,34886199.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Stuhr,Pia Ravn Dyhr,Sparekassen Vendsyssel,ANOTHER VIEW ApS,Susanne Olsen,5000.0,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,24664846.0,false,false,Ingen bistand,urn:ofk:oid:22477346,indberetninger-20180424,2.5955422,34886199.0,,2018-03-29T06:41:45.897Z,2016-05-29T12:58:42.234Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-07-MB,2016-05-29T12:58:42.363Z,,,,,,,,,,,,,,,,,,,,,,,Marianne Skovgaard Hansen
