entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
36436182,2014-11-18,2014-11-18,c741,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,0.0,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436182,2014-11-18,2015-09-30,c123,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,-171526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436182,2014-11-18,2015-09-30,c3,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,-171526.0,0.0,79420.0,-139219.0,5553.0,79420.0,5553.0,2.0,-224190.0,-218639.0,-52664.0,,,,,,,,,,,,,,,,,,,,,
36436182,2014-11-18,2015-09-30,c742,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,-171526.0,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,
36436182,2015-09-30,2015-09-30,c4,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,28474.0,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,,,,,,,,,,,,,160694.0,38571.0,50000.0,160694.0,0.0,66480.0,160694.0,132220.0,105553.0,105553.0,66480.0,0.0,10000.0,2979.0,0.0,-21526.0,16667.0,26667.0,55643.0,52664.0
36436182,2015-09-30,2015-09-30,c743,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,-21526.0,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436182,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,-21526.0,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436182,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,-72149.0,12764.0,6410.0,-67246.0,6080.0,6410.0,6080.0,1.0,-92499.0,-86420.0,-20350.0,,,,,,,,,,,,,,,,,,,,,
36436182,2015-10-01,2016-09-30,c122,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,-72149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436182,2015-10-01,2016-09-30,c161,,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzUwLzVlLzAwLzU0MDItNDQ5NS04NWNkLTU2MzFhODUzMDBmOA.pdf,http://regnskaber.virk.dk/28163463/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QzL2I5LzU3LzFjZjYtNDg5OS05ZGVmLWVmYzE3Y2ZiNTg1MA.xml,12764.0,51054.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Silkeborg,8600.0,7.0,Fyllasvej,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2014-11-18,2017-01-03,12764.0,statsautoriseret revisor,Omkostninger til rÃ¥varer og hjÃ¦lpemidler omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, administration og lokaler.",mail@kroyerpedersen.dk,,89224918.0,36436182.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Helsetid ApS.,Ãrsrapport,Hans Madsen,Lone Bitsch,Lone Bitsch,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Helsetid ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Silkeborg,51054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2016-09-30,2015-10-01,2016-12-01,Holstebro,9610 6161,86819708.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23356865,indberetninger-20180424,2.5122902000000003,36436182.0,,2018-03-27T10:10:07.133Z,2017-01-03T10:13:42.899Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-13-LV,2017-01-03T10:13:43.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
