entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises
30208439,2015-05-01,2015-05-01,c720,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,125000.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
30208439,2015-05-01,2015-05-01,c741,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,-14961.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
30208439,2015-05-01,2016-04-30,c123,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,-4685.0,,,,,,,,,,,,,,,,,,,,
30208439,2015-05-01,2016-04-30,c3,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,-4685.0,-8000.0,2213.0,2213.0,4207.0,-6006.0,-8000.0,-1321.0,,,,,,,,,,,,,
30208439,2015-05-01,2016-04-30,c742,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,-4685.0,,,,,,,,,,,,,,,,,,,,
30208439,2016-04-30,2016-04-30,c4,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,105354.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,226533.0,6460.0,125000.0,226533.0,5541.0,226533.0,121179.0,121179.0,-19646.0,121179.0,220073.0,214532.0,0.0
30208439,2016-04-30,2016-04-30,c722,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,125000.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
30208439,2016-04-30,2016-04-30,c743,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,-19646.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
30208439,2016-05-01,2016-05-01,c181,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,125000.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
30208439,2016-05-01,2016-05-01,c199,,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzdlLzYxLzM3LzdiZDUtNDhkYy1hZTkzLWRkN2VlYWFiMmZlNA.pdf,http://regnskaber.virk.dk/93480203/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzJjL2I0LzIzY2YtNDNmZC04YWEwLTQ4NDdkZmZjNTk4Zg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,47.0,Solmarksvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-04,2017-09-04,2007-01-25,2017-09-04,statsautoriseret revisor,-19647.0,32285201.0,30208439.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Jan Rasmussen Totalentreprise ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Vestergaard Rasmussen,Annie Rasmussen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jan Rasmussen Totalentreprise ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-04,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24483847,indberetninger-20180424,2.5118406,30208439.0,,2018-03-27T14:59:12.467Z,2017-09-07T12:56:48.462Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AT-71-UQ,2017-09-07T12:56:48.578Z,,,,,,,,,,,,,,,,,,,,,
