entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables
30828143,2017-01-01,2017-01-01,c176,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,-550001.0,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,550001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,-653968.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,-4833.0,,,,,,,,,,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-12-31,c178,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,,-296817.0,296817.0,,,,,,,,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,-4833.0,,,-4240.0,0.0,593.0,593.0,-4833.0,-4240.0,0.0,,,,,,,,,,,,,,,,
30828143,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,-4833.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
30828143,2017-12-31,2017-12-31,c180,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,-550001.0,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,550001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
30828143,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,-33801.0,,,,,,,,,,,,0.0,14.0,14.0,625000.0,14.0,0.0,14.0,33815.0,0.0,0.0,32315.0,-658801.0,33815.0,0.0,1500.0
30828143,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzc0LzlhLzdjLzUyMmEtNGFhOC1iNTA3LTUzODBlNDVkNjQxOA.pdf,http://regnskaber.virk.dk/34182803/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzBlLzNmLzc2L2E4ZWYtNGE2NS05ODA1LTEyZTU2MmFkYWM5Nw.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,HÃ¸jbjerg,8270.0,2.0,Skovbjergvej,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-20,2019-05-20,2007-09-14,2019-05-24,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@redmark.dk,29442789.0,30828143.0,29442789.0,mne34460,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Henrik Deigaard Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karen Kragesand Thomsen,Henrik Deigaard,Henrik Deigaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Henrik Deigaard Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ApS,Brdr. Deigaard ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-05-20,Aarhus,86133100.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27224875,indberetninger-20180424,2.5118406,30828143.0,AWrpXMaKRYGX6_YTH_Kq,2019-05-24T10:22:15.036Z,2019-05-24T10:22:11.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-65-GA,2019-05-24T10:22:12.172Z,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
