entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
13787344,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,1.0,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",103496.0,121153.0,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,1818.0,0.0,Helsinge,2017-01-01,2017-12-31,11879.0,15839.0,17657.0,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",3960.0,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
13787344,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,50000.0,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
13787344,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,-38121.0,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
13787344,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,737589.0,737589.0,500000.0,737589.0,0.0,653389.0,0.0,737589.0,84200.0,0.0,0.0,50707.0,0.0,50000.0,103389.0,0.0,84200.0,29533.0,0.0,3960.0,0.0,
13787344,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,1.0,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",75978.0,108694.0,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,44203.0,4820.0,Helsinge,2017-01-01,2017-12-31,-6865.0,-6667.0,32716.0,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",198.0,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
13787344,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
13787344,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,Erik Faurby
13787344,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,Christina Maria Faurby
13787344,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,Helene Faurby
13787344,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2EyL2QwLzg1Lzk3MGMtNDRmZi1hN2I2LTYyYTc1YTczMWExZg.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2UxL2YzL2IxL2RmZmEtNGRkNS1hZTNjLTQ5NTNlYjlhNDYxYw.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JkLzgwL2E0LzczZTMtNDg5Ny04YTc1LWNiYmVmY2RiMmI0YQ.xml,true,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,,Regnskabsklasse B,2019-05-08,2019-05-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2018.</p>",,,13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,Helsinge,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,false,Ingen bistand,urn:ofk:oid:27151559,indberetninger-20180424,2.5949402000000004,13787344.0,AWq-_EV5RYGX6_YTHuj3,2019-05-16T04:52:59.587Z,2019-05-16T04:52:44.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-08-FH,2019-05-16T04:52:44.491Z,,,,,,,,,,,,,,,,,,,,,,
