entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
13787344,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,1.0,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13787344,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,1.0,0.0,103239.0,112566.0,285.0,6006.0,9042.0,9327.0,3036.0,,,,,,,,,,,,,,,,,,,
13787344,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,
13787344,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,-43994.0,,,,,,,,,,,,,,,,,,,,,,
13787344,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,1.0,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,830905.0,806191.0,500000.0,830905.0,964.0,691510.0,0.0,830905.0,139395.0,0.0,53660.0,0.0,50000.0,141510.0,139395.0,85735.0,24714.0,23750.0,
13787344,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,1.0,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13787344,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,1.0,0.0,103496.0,121153.0,1818.0,11879.0,15839.0,17657.0,3960.0,,,,,,,,,,,,,,,,,,,
13787344,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13787344,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Faurby
13787344,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2YyLzQ4LzM5LzRlYWUtNDRlZS05YWQxLWM5NTg0YmZmYjg0OQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzlmLzAzLzVmLzkyNzAtNDY0ZC05NzkzLWNkYmMzNWEzMTljMQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzhjLzczLzZlLzhhMzMtNDFiNi1hOTI2LWZkYzJmYWJjZTJhOA.xml,true,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv,Regnskabsklasse B,2018-05-07,2018-05-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2017.</p>",13787344.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,"Helsinge,",2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r, ikke skal revideres.",48393434.0,false,false,Ingen bistand,urn:ofk:oid:25549167,indberetninger-20180424,2.595548,13787344.0,AWOa0u6Kx8uVRSOdg2Np,2018-05-26T05:02:35.013Z,2018-05-26T05:01:43.138Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-97-ZW,2018-05-26T05:01:43.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christina Maria Faurby
