entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
13787344,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,5992.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",105498.0,137413.0,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,5649.0,3671.0,"Helsinge, den",2014-01-01,2014-12-31,17056.0,23945.0,25923.0,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",6889.0,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
13787344,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,50000.0,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
13787344,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,-32944.0,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
13787344,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,857007.0,840199.0,500000.0,857007.0,1808.0,771181.0,0.0,857007.0,85826.0,0.0,61592.0,0.0,50000.0,221181.0,85826.0,24234.0,16808.0,15000.0,
13787344,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",112383.0,132503.0,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,773.0,428.0,"Helsinge, den",2014-01-01,2014-12-31,14323.0,19775.0,20120.0,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",5452.0,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
13787344,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
13787344,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,Erik Faurby
13787344,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,Christina Maria Faurby
13787344,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,Helene Faurby-Bentzen
13787344,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNjL2QyLzkxLzA1YWUtNGQwNi04OGU0LWFkYTdiZWI2YjRmNQ.xhtml,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ3L2M1LzQzLzdkYWYtNGI5NC05NGE2LWYwMGNlOWRiNGU5NQ.pdf,http://regnskaber.virk.dk/44378731/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JiLzA2LzBlLzc4ZmYtNGJiMy1iZmExLWZmYjdjZGQxNDAxNg.xml,2600 Glostrup,Hovedvejen 109,Glostrup afdeling,Helsinge,3200.0,29.0,Kagerup Park,2300 KÃ¸benhavn S,Keplersgade 22 st tv.,"Regnskabsklasse B, mikrovirksomhed",2016-05-02,2016-05-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ledelse har oplyst at selskabet ikke har indgÃ¥et eventualforpligtelser eller lignende,Â som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse harÂ oplyst at selskabet ikke har afgivetÂ  pant- eller sikkerhedsstillelser, som ikke fremgÃ¥r af Ã¥rsrapporten 2015.</p>",,,13787344.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Erik Faurby,Erik Faurby,DANSKE BANK A/S,REVISIONSFIRMAET ERIK FAURBY A/S,Revisor Ole Johnsson,,,"Helsinge, den",2014-01-01,2014-12-31,50000.0,,,2015-12-31,2015-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,48393434.0,false,Ingen bistand,urn:ofk:oid:22348670,indberetninger-20180424,2.5955529999999998,13787344.0,,2018-03-28T18:49:20.727Z,2016-05-12T07:50:24.442Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-61-NP,2016-05-12T07:50:24.750Z,,,,,,,,,,,,,,,,,,,
