entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisclosureOfContingentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
18478889,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,-27963.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,48443.0,48513.0,Statsautoriseret revisor,Ingen.,-9080.0,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,64215.0,90.0,12616.0,Varde,-106301.0,-134264.0,-70139.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,-27963.0,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,-106301.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,1779618.0,125000.0,146016.0,1770528.0,1779618.0,1569352.0,826873.0,826873.0,1770528.0,0.0,2125.0,1770528.0,64250.0,64250.0,21016.0,543230.0,742479.0,100000.0,88124.0,9090.0,9090.0,9000.0,,,,
18478889,2016-10-01,2016-10-01,c541,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,655123.0,2425651.0,,
18478889,2016-10-01,2016-10-01,c703,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
18478889,2016-10-01,2016-10-01,c730,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,21015.0,,,,,,,,,,,,,,,,,,,,,,,
18478889,2016-10-01,2017-09-30,c0,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,-31223.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,48513.0,48513.0,Statsautoriseret revisor,Ingen.,-8500.0,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,78441.0,0.0,8967.0,Varde,-113198.0,-144421.0,-65980.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,-31223.0,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
18478889,2016-10-01,2017-09-30,c2,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2016-10-01,2017-09-30,c367,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,-113198.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2016-10-01,2017-09-30,c42,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzRkLzgwLzE1LzVlMDQtNDI0OS1hMTNjLTA4NTg4OGI3ZGI1Yw.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2QxLzNjLzFkLzc5ZGYtNGEwNC05NzNhLWQ0MDFlMzgxN2RlOA.xml,true,7300.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-13,1995-04-04,2018-01-03,,48513.0,Statsautoriseret revisor,Ingen.,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JA Invest Henne ApS.,Ãrsrapport,320000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,true,2017-11-13,Varde,,urn:ofk:oid:24929629,indberetninger-20180424,2.512261,18478889.0,,2018-04-03T14:26:31.812Z,2018-01-09T08:24:04.345Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-NQ,2018-01-09T08:24:04.485Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
