entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
18478889,2013-10-01,2014-09-30,c1,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,-7253.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-38661.0,2015-11-03,1995-04-04,2016-01-25,-47662.0,48025.0,Statsautoriseret revisor,-98800.0,307912.0,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,-27944.0,28.0,-43956.0,Varde,142464.0,188378.0,216294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,-45914.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2013-10-01,2014-09-30,c30,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,43664.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2013-10-01,2014-09-30,c6,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,98800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,1828555.0,125000.0,0.0,409968.0,1828555.0,1828555.0,1311653.0,1035274.0,1035274.0,1828555.0,94944.0,0.0,1828555.0,98800.0,106934.0,106934.0,186168.0,4394.0,276379.0,100000.0,13587.0,0.0,54454.0,9000.0,,,
18478889,2014-10-01,2014-10-01,c137,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
18478889,2014-10-01,2014-10-01,c158,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,186168.0,,,,,,,,,,,,,,,,,,,,,,,
18478889,2014-10-01,2014-10-01,c161,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,98800.0,,,,,,,,,,,,,,,,,,,,,,,
18478889,2014-10-01,2014-10-01,c167,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,1135274.0,,,,,,,,,,,,,,,,,,,
18478889,2014-10-01,2014-10-01,c76,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-11-03,1995-04-04,2016-01-25,,48025.0,Statsautoriseret revisor,-98800.0,,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,,,,,,,,,,,,,,,,,,558655.0,2387210.0,
18478889,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzk5L2E5L2JlLzVjN2UtNGMzMy1hNDllLTdkYmYwNjAwYmFkMg.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2E0LzM1LzFiL2I0MjgtNDk2OS1hYjBmLWI3NjY5NjlmNTIwZg.xml,1.0,33941.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800  Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,14721.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2015-11-03,1995-04-04,2016-01-25,-48025.0,48025.0,Statsautoriseret revisor,-98800.0,39693.0,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,-47976.0,0.0,-17264.0,Varde,-58851.0,-73572.0,-25596.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-09-30,2014-10-01,2015-11-03,Varde,14721.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923600,indberetninger-20180424,2.5122566,18478889.0,,2018-03-28T17:13:53.651Z,2016-01-26T06:42:43.691Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-10-LU,2016-01-26T06:42:54.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
