entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
18478889,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,-58851.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,-58851.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,-14721.0,48025.0,39693.0,47976.0,0.0,17264.0,-73572.0,-25596.0,-14721.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18478889,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,1817189.0,125000.0,2718.0,252317.0,1814471.0,1817189.0,1472659.0,931784.0,931784.0,1814471.0,0.0,2718.0,1814471.0,92213.0,92213.0,127317.0,333332.0,540875.0,100000.0,92208.0,2718.0,6335.0,9000.0,,,
18478889,2015-10-01,2015-10-01,c183,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606680.0,2421151.0,
18478889,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
18478889,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,127317.0,,,,,,,,,,,,,,,,,,,,,,
18478889,2015-10-01,2015-10-01,c276,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
18478889,2015-10-01,2015-10-01,c279,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,,,,,1031784.0,,,,,,,,,,,,,,,,,,
18478889,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,-106301.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,-27963.0,48443.0,-9080.0,64215.0,90.0,12616.0,-134264.0,-70139.0,-27963.0,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
18478889,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzhiLzkwLzAzL2U3ZTktNDA2OC05ZGMyLWNlOTUyYTBkOWM5OQ.pdf,http://regnskaber.virk.dk/98887481/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzQwLzJiLzJlLzBkMjQtNDhjNS04MTg1LWM5ZTI0ZWU1NmNjNQ.xml,1.0,4500.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,6800 Varde,NikolaikirkestrÃ¦de 12C,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JA Invest Henne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-12-19,1995-04-04,2017-01-02,48443.0,Statsautoriseret revisor,20222670.0,18478889.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for JA Invest Henne ApS.,Ãrsrapport,530000.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rn Christensen,JÃ¸rn Christensen,Sparekassen for NÃ¸rre Nebel og Omegn,JA Invest Henne ApS,BDO Statsautoriseret revisionsaktieselskab,Varde,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-09-30,2015-10-01,2016-12-19,Varde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23364505,indberetninger-20180424,2.512223,18478889.0,,2018-03-27T10:27:07.307Z,2017-01-05T09:08:44.053Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-28-KT,2017-01-05T09:08:44.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
