entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,OpinionOnAuditedFinancialStatements
32550460,2016-05-01,2016-05-01,c251,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,689305.0,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,62500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2016-05-01,c720,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2016-05-01,c735,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,689305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2016-05-01,c741,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,-35326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2016-05-01,c744,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2017-04-30,c109,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2017-04-30,c123,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,265116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2017-04-30,c252,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,,0.0,90132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,88311.0,,,-4350.0,90132.0,2015.0,87797.0,-4350.0,-514.0,,,,,,,,,,,,,,,,,,,,,
32550460,2016-05-01,2017-04-30,c475,,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzc1L2FlLzdkL2M3OTAtNDljOS05MWQ3LTZhMzU2NGUzOWZmZg.pdf,http://regnskaber.virk.dk/06405523/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM5L2JhLzU5L2NhOGQtNDFkNi05MmI3LWI1YjRkYTI3YjQ1MQ.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,22.0,Rosenvej,"6900, Skjern","Ãstergade, 130",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-08-29,2018-08-29,2009-10-15,2018-08-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til afministration.,36560509.0,32550460.0,36560509.0,mne34159,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for MRTT Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,JÃ¸rgen SÃ¸ndergaard Axelsen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,MRTT Invest ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern kommune,ApS,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2018-04-30,2017-05-01,50.0,2018-08-29,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:26082154,indberetninger-20180424,2.511702,32550460,AWWfIcZC5OzuYdPkEkX6,2018-09-03T11:12:52.475Z,2018-09-03T11:11:53.261Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-09-NK,2018-09-03T11:11:53.485Z,,-676805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
