entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
16411132,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,-42421.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",-22925.0,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,77443.0,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,990632.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,32418.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,27628.0,665.0,-4790.0,665.0,Hobro,2016-10-01,2017-09-30,951572.0,886226.0,913189.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,-65346.0,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2016-10-01,2017-09-30,c185,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,835896.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,9876.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,16158606.0,1361343.0,300000.0,15082458.0,16158606.0,1076148.0,14474222.0,1365322.0,13108900.0,14474222.0,29979.0,105800.0,6694732.0,7981926.0,29979.0,1076148.0,828307.0,293062.0,104324.0,196665.0,0.0,188738.0,17000.0,,,,,,,,
16411132,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2017-10-01,2017-10-01,c235,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,6694732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,7981926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16411132,2017-10-01,2017-10-01,c564,,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlLzBlLzUwLzFiYzQtNGQ1YS1hZWU0LTIzMWExMWVmYTE4OA.pdf,http://regnskaber.virk.dk/23111461/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzdmL2IwLzU0LzhiMzMtNDk1OC1hOThmLTY3ZWUyZjU0ZTYyMg.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,Adelgade 21,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i BB HOLDING HOBRO ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-16,1992-09-22,2019-01-30,Statsautoriseret revisor,-105800.0,,20222670.0,16411132.0,20222670.0,mne34099,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BB HOLDING HOBRO ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Bent Nielsen BjÃ¸rn,Bent Nielsen BjÃ¸rn,Jutlander Bank,BB HOLDING HOBRO ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hobro,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-09-30,2017-10-01,true,2019-01-16,Hobro,,urn:ofk:oid:26616518,indberetninger-20180424,2.5124277999999998,16411132.0,AWieKIY2et7j816D34H-,2019-01-30T09:48:26.965Z,2019-01-30T09:48:01.796Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-10-PD,2019-01-30T09:48:02.125Z,,,,,,,,,,,,,,,,,,,,,,,,5360660.0,7748240.0,,,,,,
