entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
20286180,2016-03-01,2017-02-28,c175,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,10000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,3617000.0,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,-129000.0,BirkerÃ¸d,2016-03-01,2017-02-28,3478000.0,3488000.0,3617000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,-10000.0,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,,,
20286180,2016-03-01,2017-02-28,c196,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,3478000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,,,
20286180,2017-02-28,2017-02-28,c172,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,1118000.0,250000.0,-12023000.0,1118000.0,13141000.0,0.0,0.0,13101000.0,13101000.0,0.0,0.0,40000.0,-12273000.0,40000.0,1118000.0,1118000.0,,,,,
20286180,2017-03-01,2017-03-01,c227,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,250000.0,,,,,,,,,,,,,,,,,,
20286180,2017-03-01,2017-03-01,c254,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,-12273482.0,,,,,,,,,,,,,,,,,,
20286180,2017-03-01,2017-03-01,c564,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,-7500000.0,7500000.0,,,
20286180,2017-03-01,2018-02-28,c174,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,653140.0,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,-800.0,BirkerÃ¸d,2016-03-01,2017-02-28,652340.0,652340.0,653140.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,0.0,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
20286180,2017-03-01,2018-02-28,c195,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,652340.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,,,
20286180,2017-03-01,2018-02-28,c255,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,652340.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,,,
20286180,2017-03-01,2018-02-28,c305,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2Y1L2M2L2FlLzg3OTYtNGMxMi1iOTAwLTY3MjY4YzEzMWFiNQ.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ViL2Y3L2RmLzllNWMtNDZmMy1hMWI5LTdlOTk0ZGIxNmQ1Mg.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2017 - 28. februar 2018.",2018-08-10,1999-09-01,2018-08-10,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2017 - 28. februar 2018 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2016-03-01,2017-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2018-02-28,2017-03-01,false,2018-08-10,KÃ¸benhavn,,Formand,urn:ofk:oid:26026648,indberetninger-20180424,2.5116677000000003,20286180.0,AWUzVPYOKQjPMJ1HunB6,2018-08-13T12:49:32.221Z,2018-08-13T12:48:47.796Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AU-81-XU,2018-08-13T12:48:47.946Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
