entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
20286180,2017-03-01,2018-02-28,c175,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,653000.0,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,1000.0,BirkerÃ¸d,2017-03-01,2018-02-28,652000.0,652000.0,653000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,0.0,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,,,
20286180,2017-03-01,2018-02-28,c196,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,652000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,,,
20286180,2018-02-28,2018-02-28,c172,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,1788000.0,250000.0,-11371000.0,1788000.0,13159000.0,0.0,0.0,13101000.0,13101000.0,0.0,0.0,58000.0,-11621000.0,58000.0,1788000.0,1788000.0,,,
20286180,2018-03-01,2018-03-01,c227,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,250000.0,,,,,,,,,,,,,,,,
20286180,2018-03-01,2018-03-01,c254,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,-11621142.0,,,,,,,,,,,,,,,,
20286180,2018-03-01,2019-02-28,c174,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,4800.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,-36625.0,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,0.0,BirkerÃ¸d,2017-03-01,2018-02-28,-41425.0,-36625.0,-36625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,4800.0,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
20286180,2018-03-01,2019-02-28,c195,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,-41425.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,,,
20286180,2018-03-01,2019-02-28,c255,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,-41425.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,,,
20286180,2018-03-01,2019-02-28,c305,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
20286180,2018-03-01,2019-02-28,c637,,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2QzLzQzLzFlL2M1MDQtNGZiMS05NmQzLWVjOWE1YjExNDdmOA.pdf,http://regnskaber.virk.dk/08168202/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzhhLzZhLzg1L2E0NDctNDA4Yy1iODY4LTc0ZTFlY2ZmZDNlOQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BirkerÃ¸d,BregnerÃ¸dvej 139,BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Vilanculos ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. marts 2018 - 28. februar 2019.",2019-07-02,1999-09-01,2019-07-04,Statsautoriseret revisor,,20222670.0,20286180.0,20286180.0,mne32094,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2018 - 28. februar 2019 for Vilanculos ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,JÃ¸rgen Nielsen,Nordea Bank Danmark A/S,Vilanculos ApS,Vilanculos ApS,,BirkerÃ¸d,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-02-28,2018-03-01,false,2019-07-02,KÃ¸benhavn,,Formand,urn:ofk:oid:27655231,indberetninger-20180424,2.5095744,20286180.0,AWvBKSCQIXJRhhXBLvGC,2019-07-05T08:03:56.072Z,2019-07-05T08:03:45.733Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BT-03-QZ,2019-07-05T08:03:45.996Z,,,,,,,,,,,,,,,,,,,
