entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
31863503,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,21551.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,-71551.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,0.0,-71551.0,0.0,-71551.0,0.0,,,,,,,,,,,,,,,,
31863503,2016-09-30,2016-09-30,ID_8,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,9676.0,50000.0,9676.0,0.0,9676.0,9676.0,0.0,0.0,0.0,9676.0,0.0,-50000.0,9676.0,9676.0,9676.0,
31863503,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,206257.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,-65.0,206449.0,127.0,206257.0,-65.0,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,-206449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,192.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2E5L2M0LzRhLzlkMTktNDkzMi05ZDEzLWIxMWUxZGRiMmVlMA.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzUyL2I2LzIwLzZiY2YtNDE4OS1iYzMzLTVhNTU2MWVkODE0Mw.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Dorphs AllÃ© 10",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-09,2018-03-09,2014-04-28,2018-03-09,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Vivi Tovesdatter,Optimal Revision,House of Sandwich Holding ApS,Optimal Revision,Skovlunde,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2017-09-30,2016-10-01,false,2018-03-09,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25160673,indberetninger-20180424,2.512258,31863503,,2018-04-04T05:11:29.471Z,2018-03-10T15:10:43.349Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-47-CZ,2018-03-10T15:10:43.701Z,,,,,,,,,,,,,,,,,,,,,
