entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
31863503,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,-192.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,206257.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,-65.0,206449.0,127.0,206257.0,-65.0,0.0,,,,,,,,,,,,,,,,,
31863503,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,206449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
31863503,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,258652.0,50000.0,52203.0,206257.0,258652.0,52395.0,206449.0,206449.0,206449.0,52395.0,206449.0,-50192.0,52395.0,52203.0,9592.0,42611.0,
31863503,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,120619.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,0.0,120030.0,32.0,119998.0,0.0,-621.0,,,,,,,,,,,,,,,,,
31863503,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
31863503,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,589.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
31863503,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
31863503,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,Vivi Tovesdatter
31863503,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2FiLzgxLzJhL2FiMmEtNDI3ZC1hYmNlLTBjMTAwNmMzY2YxYQ.pdf,http://regnskaber.virk.dk/30536813/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzQyLzNjL2M0LzVhMjUtNDI4OS04NTllLWRmMGRiMzJlMjhjOA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i House of Sandwich Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-08,2019-03-08,2014-04-28,2019-03-08,19233383.0,31863503.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for House of Sandwich Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Jan Kryger,Optimal Revision Godkendt Revisionsvirksomhed,House of Sandwich Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,Skovlunde,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"151, Ballerup",2018-09-30,2017-10-01,false,2019-03-18,Taastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26803104,indberetninger-20180424,2.5097342,31863503.0,AWlr9TaDRYGX6_YTFvms,2019-03-11T08:54:34.830Z,2019-03-11T08:53:44.851Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-GA,2019-03-11T08:53:45.819Z,,,,,,,,,,,,,,,,,,,,,,,
