entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions
21057835,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,-685233.0,21057835.0,89500.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,-774733.0,-774733.0,-685233.0,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,,,,,,,
21057835,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,-774733.0,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,,,,,,,
21057835,2017-06-30,2017-06-30,c6,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,285139.0,285139.0,250000.0,285139.0,-4192584.0,285139.0,4477723.0,10884.0,-4442584.0,4466839.0,4477723.0
21057835,2017-07-01,2017-07-01,c7,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,250000.0,,,,,,
21057835,2017-07-01,2017-07-01,c8,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,-4442584.0,,,,,,
21057835,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,-4192584.0,,,,,,
21057835,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,0.0,21057835.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,0.0,0.0,0.0,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,,,,,,,
21057835,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,,,,,,,
21057835,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,,,,,,,
21057835,2018-06-30,2018-06-30,c10,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgzLzBiLzQ0LzA3OGMtNDVlNy1hMWI3LTRkYzNlNWFiMGFlOA.xhtml,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFmLzFlL2UyL2RkNGUtNDY0NC05NTkwLTNiMTgwMjBkYTE1Ng.pdf,http://regnskaber.virk.dk/53875012/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzU0LzIwL2EyL2I0ZGQtNDdjYi04OTdkLTU5YWI5ZTEwYWY0Mw.xml,true,Frederiksberg C,1900.0,56.0,Vodroffsvej,1022 KÃ¸benhavn K,Store Kongensgade 68,Regnskabsklasse B,2018-11-02,2018-11-23,rja@ck.dk,,21057835.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,RenÃ© Jakobsen,Rene Flemming Mina Jakobsen,KIR R HOLDING ApS,ChristensenKjÃ¦rulff,0.0,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,Direktionen har besluttet at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:26379248,indberetninger-20180424,2.5927862999999998,21057835.0,AWdfVFgFet7j816DxOaT,2018-11-29T11:57:39.963Z,2018-11-29T11:57:00.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-24-UA,2018-11-29T11:57:01.182Z,,,,,250000.0,,,,,,
