entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,RetainedEarnings,NameAndSurnameOfMemberOfExecutiveBoard
29787026,2013-01-01,2013-12-31,ID_10,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2013-01-01,2013-12-31,ID_8,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",245.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,0.0,0.0,245.0,245.0,0.0,,,,,,,,,,,
29787026,2013-12-31,2013-12-31,ID_14,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,28829.0,22555.0,125000.0,22555.0,28584.0,28584.0,6274.0,6274.0,6274.0,-96416.0,
29787026,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,Bjerne Kaj Nielsen
29787026,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",2625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
29787026,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzBiLzU2LzBkLzk2ODUtNGFmZS1iNDA3LWMzNzlkM2Y3ZTc3Zg.pdf,http://regnskaber.virk.dk/62078792/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2VhLzhmLzRkL2FiOTEtNDBhOS1hNDQxLTgzZDkxN2E4YTE4Nw.xml,"8000, Ãrhus C","SÃ¸ndergade 44,4",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-18,2006-11-01,2015-06-18,29787026.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for BNN Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjerne Kaj Nielsen,BNN Invest ApS,4audit ass DK ApS,"Odense, den 18. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5567077,indberetninger-20180424,2.5124211,29787026.0,,2018-03-30T23:29:47.683Z,2015-06-22T08:48:39.789Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-ZH,2015-06-22T08:48:39.840Z,,,,,,,,,,,,,,,,
