entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables
28283164,2017-05-01,2017-05-01,c720,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,125000.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
28283164,2017-05-01,2017-05-01,c741,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,126789.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
28283164,2017-05-01,2018-04-30,c123,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,36350.0,,,,,,,,,,,,,,,,,,,,,
28283164,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,36350.0,155056.0,108454.0,108454.0,46602.0,155056.0,10252.0,,,,,,,,,,,,,,,
28283164,2017-05-01,2018-04-30,c742,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,36350.0,,,,,,,,,,,,,,,,,,,,,
28283164,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,288139.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,4085493.0,1075886.0,125000.0,4085493.0,4085493.0,3797354.0,103448.0,163139.0,3709451.0,10100.0,3797354.0,3009607.0,10252.0,67551.0,2906159.0
28283164,2018-04-30,2018-04-30,c722,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,125000.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
28283164,2018-04-30,2018-04-30,c743,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,163139.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
28283164,2018-05-01,2018-05-01,c181,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,125000.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
28283164,2018-05-01,2018-05-01,c199,,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2Q4LzRkL2ZhL2VmNjUtNGMyMC05YzQzLWE2M2ZlZjFjMjhjOA.pdf,http://regnskaber.virk.dk/46138282/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzYyL2NmL2ZlL2UxYTEtNGYyNC05ZDQxLTk1MjVhZTZjMjAyYQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,LangÃ¥,8870.0,Stevnstrup,"Engvej 18,","8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-04,2019-07-04,2004-11-26,2019-07-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",randers@kvistjensen.dk,163139.0,36717785.0,28283164.0,36717785.0,mne34336,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for TjÃ¸rnbo Finans ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Hedegaard,Gert TjÃ¸rnum,Henning Bjerre Kjellerup,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Jutlander Bank A/S,TjÃ¸rnbo Finans ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",LangÃ¥,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LangÃ¥,2019-04-30,2018-05-01,2019-07-04,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27663785,indberetninger-20180424,2.5124266,28283164,AWvRkYmoIXJRhhXBL0OL,2019-07-08T12:31:47.377Z,2019-07-08T12:31:43.559Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-96-MZ,2019-07-08T12:31:43.772Z,,,,,,,,,,,,,,,,,,,,,,
