entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36054506,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,85386.0,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",9904.0,0.0,SÃ¸borg,2017-01-01,2017-12-31,58876.0,75482.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,16606.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,58876.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,264607.0,4265.0,50000.0,264607.0,16531.0,28575.0,-43313.0,264607.0,307920.0,57316.0,-93313.0,307920.0,214594.0,260342.0,8246.0,0.0,93326.0,149674.0,
36054506,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,91325.0,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",11469.0,3093.0,SÃ¸borg,2017-01-01,2017-12-31,64678.0,82949.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,18271.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,Leif  Nielsen
36054506,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,64678.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,,,,,,,,,,,,,,,,,,,
36054506,2018-12-31,2018-12-31,ID_5,,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZkLzc2L2RlLzEzMjQtNGI0Yi05NjZlLWNhYWI2MWRlYzUzNA.pdf,http://regnskaber.virk.dk/60545063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzM2L2U2LzI1LzAyNDktNDFkNy05MDI2LTJlMWFhYjJhOGQ5Ng.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Seapay Dis ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2019-05-28,,33771177.0,36054506.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seapay Dis ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Leif Nielsen,Revision & RÃ¥dgivningsgruppen,Seapay Dis ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,SÃ¸borg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-28,HolbÃ¦k,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27398700,indberetninger-20180424,2.5124211,36054506.0,AWsh31aqRYGX6_YTIaHY,2019-06-04T09:43:43.408Z,2019-06-04T09:43:32.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-44-VK,2019-06-04T09:43:32.985Z,301858.0,40492.0,50000.0,301858.0,0.0,25650.0,21365.0,301858.0,280493.0,38649.0,-28635.0,280493.0,162937.0,261366.0,11371.0,4865.0,112691.0,185696.0,
