entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33154348,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,207620.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,-212162.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,-5106.0,-213917.0,0.0,294.0,6821.0,-211908.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,4542.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-09-30,2016-09-30,ID_5,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,374647.0,2646.0,80000.0,374647.0,0.0,243153.0,374647.0,5317.0,0.0,0.0,0.0,0.0,126177.0,126177.0,163153.0,0.0,5317.0,372001.0,356906.0,3095.0,442.0,12000.0,4875.0,
33154348,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,170656.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,-6670.0,173468.0,1454.0,325.0,4194.0,169863.0,-793.0,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,-170656.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Willatzen
33154348,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2E2LzBmLzA0LzM4MTktNGU1ZC04ZTBhLTcwNGYwOGNkMmM4MA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzFjLzVhL2UyLzg2OWMtNGNhNC1iNjdjLTAxOThmMWE0OTRmNQ.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-18,2018-01-18,2010-09-14,2018-01-18,34731764.0,33154348.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,ViaCount ApS,RingkÃ¸bing Landbobank,PW Holding ApS,"ViaCount ApS, Registreret Revisionsselskab",Toftlund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2018-01-18,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24970874,indberetninger-20180424,2.5117235,33154348.0,,2018-04-03T16:12:45.572Z,2018-01-22T10:08:48.883Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-51-WG,2018-01-22T10:08:49.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
