entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33154348,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,-170656.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,170656.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,-6670.0,173468.0,1454.0,325.0,4194.0,169863.0,-793.0,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,419126.0,8040.0,80000.0,371835.0,793.0,413809.0,419126.0,5317.0,47291.0,47291.0,47291.0,283873.0,0.0,333809.0,0.0,283873.0,5317.0,79922.0,66709.0,3420.0,442.0,9000.0,4875.0,
33154348,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,-99500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,-9264.0,87692.0,232980.0,359.0,1329.0,-152864.0,-53364.0,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,151282.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33154348,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Willatzen
33154348,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2ZlLzY3LzM3L2FiMzMtNDUxMy1hOWE4LWIwZGU5YTdiYWEyOA.pdf,http://regnskaber.virk.dk/84345133/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzc0LzVkL2JkLzIyMDgtNGQ3MS1iZWMzLTE3N2IzYWRlYzExNA.xml,true,"6520, Toftlund",SÃ¸ndergade 58a,Til den daglige ledelse i PW Holding ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-28,2019-01-28,2010-09-14,2019-01-28,29142807.0,33154348.0,29142807.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for PW Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Per Willatzen,TÃ¸nder Revision,RingkÃ¸bing Landbobank,PW Holding ApS,"TÃ¸nder Revision, registreret revisionsaktieselskab",Toftlund,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-01-28,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26616107,indberetninger-20180424,2.5118417999999996,33154348.0,AWid9szvet7j816D34Ff,2019-01-30T08:54:11.179Z,2019-01-30T08:53:43.112Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-09-EY,2019-01-30T08:53:43.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
